28.00
10/Sep/2025	14:53:39	8000
2.00	28.00

Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9	Channel 10	Channel 11	Channel 12	Channel 13	Channel 14	Channel 15	Channel 16	Channel 17	Channel 18	Channel 19	Channel 20	Channel 21	Channel 22	Channel 23	Channel 24	Channel 25	Channel 26	Channel 27	Channel 28	Channel 29	Channel 30	Channel 31	Channel 32	Channel 33	Channel 34	Channel 35	Channel 36	Channel 37	Channel 38
81880.2734375	-25653.046875	-25.7913188934326	-178.897888183594	488.020690917969	153.612396240234	154.648391723633	-399.165130615234	-101.777839660645	-251.26838684082	365.962280273438	-121.420585632324	51.5047569274902	166.793273925781	50.4076385498047	116.296089172363	53.6998138427734	75.1360092163086	137.515853881836	-59.239933013916	39.3620948791504	-64.0328674316406	246.959442138672	-524.570617675781	-81.6564788818359	-294.321716308594	-90.393928527832	172.079345703125	-252.522216796875	233.297332763672	111.50968170166	-155.476989746094	177.597854614258	57.5943832397461	516.156555175781	80.9189300537109	210.439514160156	-352.105438232422
89347.515625	-15025.0478515625	54.8222312927246	-168.204895019531	419.765502929688	176.800796508789	153.668930053711	-392.606842041016	-73.4910736083984	-239.789276123047	365.024078369141	-157.297775268555	48.8529319763184	203.703048706055	68.6265487670898	116.948501586914	42.5420837402344	83.527702331543	105.042877197266	-78.0358276367188	38.8222351074219	-23.3543491363525	290.779479980469	-509.526245117188	-115.216003417969	-277.008422851562	-69.4455947875977	159.856292724609	-274.570556640625	213.958969116211	121.570045471191	-159.936157226562	181.378082275391	70.5413665771484	502.624084472656	63.1264038085938	212.688339233398	-169.930953979492
73657.46875	13960.9462890625	160.811721801758	-62.902099609375	324.714416503906	181.339782714844	163.877014160156	-426.314025878906	-44.9402160644531	-245.626098632812	352.961944580078	-156.924468994141	49.5008544921875	211.6298828125	98.1980819702148	106.171188354492	-0.0874410718679428	60.5488510131836	96.9193572998047	-111.836280822754	52.8316688537598	25.5130844116211	312.712005615234	-505.775787353516	-118.62947845459	-277.913604736328	-93.7342758178711	136.036392211914	-257.123626708984	226.598678588867	122.666107177734	-144.951278686523	182.17561340332	45.1507568359375	511.389770507812	32.0174598693848	202.18782043457	-9.14453220367432
53398.15625	74704.2421875	235.084899902344	119.276222229004	250.554428100586	203.735641479492	204.240417480469	-411.315490722656	-56.6156425476074	-276.448577880859	365.039123535156	-142.341171264648	32.0243911743164	220.345779418945	133.407424926758	104.177810668945	-60.0470314025879	92.3713684082031	84.3659286499023	-126.021041870117	45.6169052124023	26.8181438446045	297.399719238281	-435.553527832031	-53.2639312744141	-278.093933105469	-101.181793212891	131.7880859375	-243.558181762695	237.432693481445	152.915405273438	-161.851852416992	202.719833374023	56.1520156860352	508.336456298828	62.9775543212891	206.228775024414	209.112884521484
39613.953125	126250.859375	248.486068725586	186.492431640625	149.867340087891	223.426971435547	208.551544189453	-372.607727050781	-19.4363307952881	-223.713012695312	376.433380126953	-126.75463104248	37.1677398681641	220.589019775391	114.469688415527	93.0030746459961	-108.877555847168	85.9845428466797	73.641716003418	-122.930648803711	34.6304130554199	-32.7447052001953	268.091644287109	-405.674682617188	-24.2240676879883	-265.177917480469	-125.578384399414	105.911712646484	-233.037857055664	248.679214477539	171.71809387207	-175.623901367188	216.090316772461	37.56494140625	495.088500976562	62.575569152832	198.495590209961	411.562286376953
51762.9296875	155850.3125	177.508697509766	167.139999389648	93.6750411987305	228.112228393555	197.053665161133	-341.030975341797	43.3701934814453	-223.651229858398	368.632507324219	-71.6242904663086	38.9544258117676	183.504058837891	139.207885742188	74.6699523925781	-145.177276611328	44.6695518493652	64.4600524902344	-105.400733947754	76.3661346435547	-80.1818695068359	261.822296142578	-412.642395019531	6.46189308166504	-268.996154785156	-177.866088867188	89.5637130737305	-215.721221923828	281.651763916016	169.394729614258	-156.516616821289	220.754058837891	31.1262855529785	533.863098144531	20.3955497741699	201.160552978516	548.081298828125
80054.71875	199915.859375	119.626312255859	-8.84976196289062	149.814254760742	217.559005737305	217.158874511719	-315.565979003906	61.7746086120605	-236.418960571289	395.357299804688	-67.0642395019531	60.4707908630371	170.755889892578	178.330429077148	59.4043655395508	-161.153106689453	59.8686561584473	58.3522109985352	-84.4067993164062	92.8085632324219	-101.71061706543	204.125610351562	-380.739135742188	37.7676811218262	-271.109313964844	-180.246017456055	119.636878967285	-191.494995117188	269.960235595703	179.948272705078	-182.05810546875	239.899993896484	15.1843099594116	532.149230957031	62.3165321350098	193.483825683594	686.886413574219
120360.1484375	274450.40625	37.5967483520508	-210.617309570312	193.488067626953	194.729339599609	213.104858398438	-261.691131591797	94.6063613891602	-216.402389526367	365.930786132812	-32.2442321777344	84.0770874023438	129.495010375977	184.967422485352	42.5217361450195	-162.29313659668	56.9322128295898	68.1183319091797	-78.723747253418	98.1124114990234	-148.804107666016	150.517227172852	-373.304107666016	16.9186592102051	-255.737289428711	-221.867630004883	114.392196655273	-124.200729370117	266.806030273438	211.337142944336	-219.974639892578	261.495971679688	-6.99619770050049	502.617492675781	59.6117858886719	186.543609619141	832.418212890625
173927.03125	366351.6875	-66.9701919555664	-243.484710693359	206.097473144531	205.672576904297	200.944137573242	-238.524124145508	112.883796691895	-221.049392700195	352.453247070312	35.4135093688965	75.3389129638672	27.514440536499	191.499069213867	50.2260971069336	-93.1744384765625	40.5157203674316	62.8778305053711	-67.1138610839844	116.112243652344	-157.069854736328	139.326705932617	-341.422393798828	-28.0618915557861	-248.096054077148	-251.664245605469	110.712303161621	-72.0700759887695	277.170471191406	205.704956054688	-199.917877197266	264.449340820312	7.30386829376221	509.9658203125	60.7989654541016	210.774108886719	928.816955566406
229636.0625	441623.15625	-169.78564453125	-279.765258789062	257.097473144531	169.64680480957	186.679183959961	-220.101669311523	162.244812011719	-205.126358032227	330.067260742188	32.511302947998	88.0616607666016	-17.7823810577393	165.283996582031	29.8767166137695	-48.7659339904785	21.7219333648682	78.9977798461914	-70.5441818237305	82.0088882446289	-122.647346496582	108.538711547852	-344.491119384766	-77.4132995605469	-200.642807006836	-254.980865478516	125.541862487793	-34.477294921875	272.955932617188	204.553237915039	-188.100952148438	243.680282592773	-51.7686233520508	495.69873046875	88.7150955200195	184.964202880859	984.013122558594
