32.00
10/Sep/2025	14:53:39	8000
2.00	32.00

Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9	Channel 10	Channel 11	Channel 12	Channel 13	Channel 14	Channel 15	Channel 16	Channel 17	Channel 18	Channel 19	Channel 20	Channel 21	Channel 22	Channel 23	Channel 24	Channel 25	Channel 26	Channel 27	Channel 28	Channel 29	Channel 30
94712.3359375	525211.9375	-5061.53369140625	277.928955078125	232.132949829102	-49.066520690918	-149.771789550781	-190.758972167969	-4.73804664611816	48.2226104736328	-92.1865539550781	91.3728408813477	268.682678222656	66.4199066162109	134.279495239258	147.121047973633	63.8553161621094	123.197280883789	152.339309692383	115.140213012695	398.605041503906	37.6801223754883	206.707702636719	-7.82714414596558	369.790985107422	4.76332378387451	100.807395935059	-59.8957405090332	-338.194946289062	-178.305969238281
126387.3984375	525171.875	-5293.63671875	316.826385498047	209.975219726562	-139.878784179688	-168.085891723633	-232.825119018555	-27.8118534088135	136.631607055664	-60.1478004455566	90.6322631835938	305.447296142578	74.3840942382812	204.205535888672	143.611206054688	87.8212051391602	128.361038208008	149.105834960938	62.0651054382324	407.220916748047	65.1768341064453	168.994873046875	-7.0040454864502	292.207946777344	-34.9621925354004	105.071212768555	-30.3354206085205	-350.169311523438	-199.887420654297
170152.875	525213.125	-5581.9853515625	312.458099365234	182.390090942383	-108.833389282227	-195.532165527344	-262.585479736328	-62.6454200744629	173.113647460938	-34.7173843383789	74.2627868652344	295.293914794922	74.3341445922852	274.355560302734	127.829231262207	124.043060302734	150.738555908203	149.14079284668	34.4936904907227	406.047943115234	91.9205093383789	139.962661743164	-8.61571407318115	208.932586669922	-8.28862953186035	85.7181854248047	-40.6446418762207	-353.4658203125	-187.327987670898
222012.5	525123.25	-5836.49560546875	272.472229003906	151.859420776367	-168.43278503418	-174.781051635742	-279.061218261719	-61.4310989379883	203.276351928711	-20.8965492248535	78.5399322509766	279.151733398438	62.9472465515137	341.481689453125	152.510299682617	151.222503662109	157.617248535156	138.057327270508	61.4444351196289	421.513580322266	164.616485595703	131.995574951172	-12.364049911499	128.909729003906	26.720682144165	81.4122467041016	-123.964660644531	-356.770050048828	-179.356658935547
284866.25	525124	-5587.56591796875	224.150909423828	99.2287445068359	-71.5712585449219	-166.126052856445	-299.485107421875	-81.4852676391602	220.903900146484	-34.9556999206543	104.548309326172	296.6435546875	90.3339309692383	420.737457275391	160.207717895508	146.323013305664	160.49967956543	152.904983520508	58.3708610534668	448.974090576172	201.482849121094	94.490348815918	57.1410598754883	79.9011535644531	-1.23461425304413	94.9053192138672	-179.878692626953	-364.597473144531	-171.866714477539
348416	525031.25	-5394.73046875	195.176712036133	78.6245803833008	14.9357099533081	-144.44026184082	-311.709503173828	-96.8072967529297	210.216644287109	-39.5364761352539	75.7514953613281	269.158020019531	97.7271499633789	407.352813720703	187.242645263672	145.169479370117	187.034301757812	118.480087280273	73.2436904907227	481.960540771484	195.546295166016	21.0334243774414	48.0974006652832	47.5513305664062	-2.51651287078857	64.2949600219727	-224.049087524414	-335.662841796875	-195.824829101562
418925.0625	524979	-4765.20166015625	198.63232421875	72.6031265258789	-34.7495880126953	-150.162231445312	-329.461242675781	-131.120178222656	207.761352539062	-45.3482284545898	93.0460815429688	267.652801513672	113.707557678223	329.889251708984	221.152694702148	131.579238891602	175.987197875977	91.2422866821289	59.6264152526855	538.373474121094	206.822387695312	-0.173568725585938	34.8209800720215	-42.6233253479004	1.63587534427643	65.7439651489258	-214.623687744141	-298.515502929688	-170.442520141602
496523.9375	524912.125	-3899.98095703125	209.779541015625	61.6910591125488	-23.2730369567871	-194.328750610352	-330.475708007812	-127.041351318359	144.348175048828	-108.081161499023	98.1146469116211	263.857452392578	153.447494506836	270.345184326172	266.174224853516	98.8102416992188	186.324234008789	82.5035858154297	-8.65586948394775	622.122253417969	212.260314941406	-25.4326629638672	64.3188095092773	-78.217658996582	-14.0333528518677	71.9132537841797	-171.163162231445	-290.168701171875	-151.026062011719
524876.8125	524941.3125	-3177.37280273438	188.835784912109	65.1697616577148	-79.7132186889648	-139.874099731445	-304.451354980469	-93.6287384033203	122.366676330566	-115.042121887207	80.3698043823242	237.295944213867	146.513900756836	207.498641967773	277.930725097656	102.43424987793	178.436676025391	45.214054107666	-68.3585815429688	662.705810546875	211.831878662109	-24.8880767822266	42.8559913635254	-82.3737487792969	28.1754245758057	51.8065719604492	-144.52214050293	-250.825378417969	-189.558670043945
519828.9375	525691.875	-1964.80688476562	240.077438354492	54.6138038635254	-137.929107666016	-131.682632446289	-316.294006347656	-116.044677734375	109.501579284668	-97.5559844970703	120.425338745117	252.849914550781	119.026893615723	166.471450805664	320.144012451172	106.237373352051	135.164566040039	51.6664123535156	-173.394500732422	680.585693359375	222.022842407227	35.6311683654785	74.0167770385742	-119.504959106445	-4.87085819244385	61.0912666320801	-99.8524856567383	-215.529968261719	-173.384353637695
522259.28125	525586.4375	-2950.20849609375	214.721267700195	15.8650255203247	-96.1713790893555	-169.472900390625	-333.843017578125	-143.686309814453	89.6014099121094	-132.633773803711	122.605522155762	250.621353149414	86.8367538452148	160.029403686523	328.712646484375	102.112030029297	85.6101760864258	40.3021774291992	-299.678314208984	705.700012207031	215.964706420898	-10.9264535903931	77.3387680053711	-137.964584350586	-76.2219009399414	21.9385852813721	-66.0088729858398	-211.372909545898	-167.058898925781
521201.40625	525304.4375	-3158	351.021270751953	0.440296530723572	-127.798377990723	-163.116088867188	-335.788330078125	-158.594802856445	88.0363006591797	-113.066818237305	87.3113250732422	206.065948486328	60.4996681213379	204.986251831055	287.471099853516	103.851905822754	39.2202262878418	13.3220052719116	-373.730590820312	672.822021484375	174.793579101562	-29.5865993499756	77.7553787231445	-131.527862548828	-52.5000076293945	1.39318037033081	-61.5736351013184	-177.241638183594	-229.855895996094
521421.03125	526494.6875	77.0289764404297	360.303161621094	10.3593215942383	-236.148422241211	-185.897277832031	-341.962554931641	-163.620025634766	88.982063293457	-78.9185562133789	95.8033828735352	194.548049926758	74.1001358032227	279.994079589844	288.35009765625	125.480781555176	13.4680995941162	21.4230632781982	-407.988922119141	637.530029296875	144.269592285156	6.82978296279907	112.01685333252	-112.474494934082	-60.9606819152832	-10.332179069519	-74.8359298706055	-115.196632385254	-258.695922851562
521718.40625	524146.96875	-3882.89306640625	-187.275894165039	48.9420433044434	-316.419830322266	-175.435546875	-351.218292236328	-162.74626159668	105.376174926758	-82.8932037353516	88.6177749633789	179.902893066406	91.1923141479492	368.025390625	263.641143798828	177.449569702148	-30.0596752166748	7.70118474960327	-460.819274902344	618.953735351562	122.417373657227	-17.8337459564209	100.26309967041	-131.221298217773	-83.8611831665039	-53.5952758789062	-31.8232440948486	-52.902214050293	-270.635040283203
521191.71875	527468.25	-17025.943359375	-1297.85778808594	51.3457679748535	-347.991333007812	-154.880126953125	-386.761993408203	-144.114944458008	96.9843444824219	-36.2241668701172	64.2858734130859	127.971038818359	81.3394546508789	430.893035888672	288.238189697266	218.787368774414	-40.2806091308594	-26.7839946746826	-478.126434326172	550.002014160156	79.8639144897461	-29.0674476623535	117.478607177734	-111.176391601562	-76.5908889770508	-49.8507995605469	-30.2541389465332	-50.2768898010254	-321.353820800781
521740.03125	523989.28125	-30259.595703125	-2854.5888671875	-2.50391888618469	-373.742584228516	-127.599937438965	-396.435638427734	-119.503593444824	104.558029174805	-0.855838418006897	47.2559051513672	82.0165405273438	79.2582168579102	438.823394775391	285.303466796875	220.146881103516	-10.9061326980591	-59.7987518310547	-400.31298828125	484.892608642578	23.6122646331787	-72.3264389038086	110.887916564941	-68.2337875366211	-90.6139602661133	-60.8472862243652	-72.0976409912109	-12.829644203186	-336.839141845703
521278.28125	526130.3125	-29571.150390625	-7687.8779296875	-63.1587333679199	-421.86376953125	-95.3101348876953	-407.719787597656	-105.898765563965	111.877891540527	4.12827968597412	42.1347427368164	33.2518920898438	109.193153381348	466.817687988281	268.674438476562	219.286163330078	9.92378520965576	-58.0319442749023	-310.851135253906	439.927398681641	-14.7110595703125	-119.220344543457	104.915786743164	-65.7198486328125	-90.9403533935547	-102.629676818848	-36.5955200195312	36.4481658935547	-371.484222412109
521549.53125	527319.5625	-13292.7451171875	-16764.72265625	-130.96501159668	-348.975311279297	-115.250526428223	-383.841766357422	-88.0094528198242	77.1379852294922	27.8962593078613	71.863883972168	-0.659023225307465	109.342803955078	459.453369140625	293.351043701172	234.915237426758	2.3759548664093	-41.3260192871094	-197.158157348633	405.380676269531	-21.7014255523682	-127.763778686523	136.092666625977	-64.9190444946289	-64.8455657958984	-140.366409301758	-58.0015068054199	31.9404621124268	-377.367584228516
