8.00
10/Sep/2025	14:53:39	8000
2.00	8.00

Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9	Channel 10	Channel 11	Channel 12	Channel 13	Channel 14	Channel 15	Channel 16	Channel 17	Channel 18	Channel 19	Channel 20
-90.2436904907227	-303.389831542969	-177.143539428711	-410.816619873047	-522.095764160156	207.390548706055	-629.415405273438	-555.471984863281	-201.678039550781	-292.328521728516	-363.881591796875	-483.272644042969	-220.791656494141	-405.210571289062	230.471694946289	-443.799377441406	153.191436767578	-909.138122558594	-262.789520263672	-43.2190208435059
-76.6986312866211	-227.175964355469	-133.160552978516	-445.630554199219	-572.503051757812	171.487976074219	-594.878540039062	-566.194763183594	-163.572494506836	-286.157257080078	-310.716613769531	-516.064331054688	-177.392181396484	-477.082183837891	274.689544677734	-419.155975341797	150.918518066406	-958.866821289062	-268.979095458984	-97.5358200073242
-144.894760131836	-179.773910522461	-49.4604187011719	-475.983306884766	-575.795104980469	139.006530761719	-508.857452392578	-564.189392089844	-134.340103149414	-277.895080566406	-317.954406738281	-576.40673828125	-124.257499694824	-513.512878417969	288.097320556641	-379.766876220703	151.71305847168	-972.934020996094	-263.792694091797	-122.340950012207
-192.363098144531	-118.734649658203	-7.79728651046753	-509.637786865234	-570.599914550781	69.6677551269531	-483.479858398438	-526.7841796875	-100.523208618164	-240.527297973633	-317.805297851562	-606.975708007812	-69.4784164428711	-564.951965332031	269.2333984375	-357.4638671875	160.92204284668	-970.305236816406	-266.271057128906	-110.905990600586
-170.189559936523	-66.5394515991211	25.7256202697754	-524.157409667969	-560.192199707031	2.86848831176758	-456.363037109375	-508.964447021484	-44.8700675964355	-258.995452880859	-319.217712402344	-615.382080078125	-38.4149513244629	-635.120300292969	272.962493896484	-334.016143798828	198.75715637207	-1022.72692871094	-252.810821533203	-143.43327331543
-183.08984375	-70.2037506103516	32.8325386047363	-521.978820800781	-515.570617675781	-41.121337890625	-406.095794677734	-496.431060791016	-13.192156791687	-269.17236328125	-327.079711914062	-659.360778808594	-20.1866798400879	-639.558288574219	275.388427734375	-327.671325683594	213.742691040039	-1053.36145019531	-221.113983154297	-136.921875
-252.364715576172	-66.6498031616211	42.1560516357422	-522.859558105469	-442.715637207031	-139.389907836914	-409.609466552734	-441.166931152344	8.51326274871826	-200.77897644043	-292.010345458984	-704.280700683594	36.593864440918	-673.021789550781	222.416763305664	-287.742218017578	195.911148071289	-974.327392578125	-215.904373168945	-158.101150512695
-273.340942382812	-73.8048477172852	59.462890625	-511.203582763672	-364.757751464844	-240.530426025391	-421.498962402344	-397.083984375	31.9325752258301	-173.19108581543	-279.106658935547	-717.57666015625	64.2773590087891	-719.388000488281	174.956558227539	-238.977752685547	223.500946044922	-929.7998046875	-210.646362304688	-152.775939941406
-270.927307128906	-129.213256835938	56.8092727661133	-509.848724365234	-303.834899902344	-301.536407470703	-399.813323974609	-321.959991455078	23.9318180084229	-159.168273925781	-264.580444335938	-734.556823730469	77.5783157348633	-699.5673828125	130.711135864258	-236.16667175293	239.379928588867	-881.820983886719	-196.600494384766	-156.441696166992
-293.328948974609	-166.562545776367	60.2757377624512	-459.918273925781	-188.371002197266	-414.464965820312	-383.186340332031	-234.101364135742	75.239616394043	-136.812545776367	-248.366806030273	-760.439758300781	110.451057434082	-702.143188476562	33.1987380981445	-194.389251708984	248.744766235352	-809.6337890625	-186.783615112305	-173.998657226562
-275.199401855469	-170.377365112305	79.0553359985352	-387.931762695312	-86.2266998291016	-508.648620605469	-405.656860351562	-211.453048706055	125.704986572266	-125.147651672363	-218.938613891602	-779.040649414062	142.201263427734	-718.761779785156	-67.7593688964844	-176.762481689453	265.057006835938	-731.419677734375	-169.242340087891	-148.009399414062
-260.903686523438	-172.809829711914	109.120979309082	-400.555755615234	-63.9751319885254	-576.310424804688	-355.608093261719	-164.260009765625	129.969482421875	-132.581237792969	-176.967361450195	-789.203491210938	157.696136474609	-675.759460449219	-138.333969116211	-170.908950805664	246.518508911133	-617.514770507812	-188.019912719727	-167.191024780273
-244.870193481445	-185.050567626953	149.214462280273	-328.977783203125	-27.1400852203369	-675.911193847656	-305.033569335938	-117.071868896484	143.724563598633	-145.184997558594	-158.085418701172	-784.442199707031	175.031280517578	-641.367065429688	-221.119735717773	-114.467231750488	209.227035522461	-535.1533203125	-169.703735351562	-172.184875488281
-243.101516723633	-201.168304443359	206.994934082031	-256.277648925781	-16.3226051330566	-765.571350097656	-297.125915527344	-139.401641845703	140.397918701172	-142.197418212891	-136.155151367188	-769.0439453125	211.846130371094	-660.074096679688	-315.833770751953	-93.6895599365234	185.64208984375	-441.727783203125	-153.099670410156	-177.216461181641
-241.80729675293	-219.088928222656	286.620758056641	-262.337707519531	-40.9143981933594	-807.13623046875	-245.28483581543	-152.102035522461	123.732368469238	-163.989898681641	-90.7259216308594	-750.820861816406	194.234115600586	-636.262390136719	-379.444671630859	-76.0486221313477	174.78059387207	-333.506256103516	-181.000793457031	-187.479690551758
-204.758865356445	-223.660293579102	378.820495605469	-214.833374023438	-8.21016311645508	-848.865539550781	-225.218719482422	-156.354827880859	93.8570251464844	-164.410110473633	-50.0853462219238	-748.00537109375	199.892730712891	-595.232238769531	-426.579071044922	-38.8246231079102	146.301025390625	-232.347015380859	-170.886627197266	-207.550827026367
-188.613815307617	-196.548980712891	435.901336669922	-222.956100463867	13.9750280380249	-901.119323730469	-168.037094116211	-195.122177124023	59.3416328430176	-135.373794555664	-10.5210456848145	-733.777770996094	215.598251342773	-563.601013183594	-481.123138427734	-34.2269973754883	128.333602905273	-122.586372375488	-188.363754272461	-214.623229980469
-163.490509033203	-165.191589355469	500.411834716797	-214.055114746094	2.38755321502686	-929.640563964844	-143.316146850586	-229.41828918457	1.4036021232605	-150.961212158203	19.8719692230225	-706.499816894531	183.727874755859	-530.263610839844	-521.917846679688	-7.25757503509521	123.016792297363	-24.8348426818848	-188.893280029297	-208.052352905273
-147.471343994141	-157.368713378906	563.344299316406	-173.575836181641	31.59157371521	-950.425720214844	-191.074661254883	-258.304473876953	-103.678359985352	-182.684722900391	38.5114097595215	-689.705017089844	161.686111450195	-500.693054199219	-529.098754882812	14.3027515411377	96.6031265258789	79.3470230102539	-162.590515136719	-237.24494934082
-136.959716796875	-148.351745605469	570.805847167969	-170.641586303711	13.9406356811523	-937.201110839844	-158.947875976562	-291.938598632812	-168.620590209961	-178.274337768555	69.101203918457	-656.083435058594	143.563049316406	-430.918609619141	-565.621765136719	-12.726881980896	68.4748153686523	181.139663696289	-173.823883056641	-232.10302734375
-122.502166748047	-147.762115478516	564.372192382812	-127.425407409668	-39.1826171875	-914.120971679688	-151.044189453125	-292.881774902344	-236.627731323242	-169.262802124023	55.8107452392578	-627.065979003906	124.492080688477	-362.543701171875	-626.683837890625	4.89141416549683	63.4742660522461	246.534805297852	-157.339797973633	-248.561157226562
-128.811676025391	-195.212966918945	573.937194824219	-133.479537963867	-66.0997085571289	-910.609680175781	-189.005340576172	-297.039184570312	-293.350372314453	-194.966812133789	37.2850570678711	-612.38623046875	73.5658340454102	-318.162353515625	-630.807006835938	16.7301959991455	51.205509185791	318.204132080078	-148.327972412109	-265.760192871094
-120.127464294434	-246.980041503906	572.050048828125	-162.06559753418	-128.118942260742	-873.225463867188	-198.58952331543	-331.949279785156	-304.240539550781	-209.571899414062	48.0077514648438	-565.5947265625	27.3921890258789	-264.165222167969	-647.004516601562	17.4090614318848	74.9427795410156	398.003356933594	-174.210464477539	-247.41960144043
-105.146011352539	-287.327606201172	557.603149414062	-132.996292114258	-204.833023071289	-798.255310058594	-225.702133178711	-344.750457763672	-374.217224121094	-183.311569213867	50.1529769897461	-520.326599121094	-8.08877944946289	-194.886535644531	-687.640319824219	44.8805541992188	66.5690231323242	457.797332763672	-185.221237182617	-268.554840087891
-99.8320007324219	-340.389892578125	519.859375	-138.623687744141	-255.452713012695	-708.037109375	-231.529846191406	-328.585174560547	-426.401763916016	-201.297897338867	43.1161270141602	-504.942932128906	-64.6839904785156	-139.308364868164	-706.156921386719	55.6651153564453	8.54212665557861	498.130798339844	-167.60302734375	-283.541198730469
-91.4232177734375	-367.430084228516	427.349029541016	-147.662979125977	-289.557952880859	-640.906066894531	-206.740173339844	-319.937957763672	-455.304473876953	-209.713363647461	35.882396697998	-447.250701904297	-113.353721618652	-73.1932907104492	-714.748046875	74.1037826538086	27.4933567047119	542.964599609375	-186.473327636719	-281.777069091797
-84.6143188476562	-369.758666992188	372.932281494141	-139.956817626953	-328.229248046875	-617.142517089844	-217.032409667969	-284.670989990234	-463.310729980469	-159.642181396484	57.6580696105957	-383.313232421875	-156.539047241211	-16.7211723327637	-713.53173828125	63.42431640625	4.66637897491455	581.736938476562	-176.290512084961	-253.242691040039
-92.4391098022461	-411.497100830078	274.278411865234	-179.5732421875	-369.104583740234	-561.6748046875	-196.155517578125	-265.612518310547	-460.646026611328	-169.757766723633	48.6458892822266	-380.099090576172	-197.480361938477	1.57471811771393	-737.035583496094	69.5843505859375	-13.2485475540161	586.770385742188	-145.12272644043	-239.522277832031
-83.9496154785156	-467.836578369141	153.332000732422	-206.67919921875	-375.909851074219	-483.869781494141	-169.209945678711	-276.567657470703	-500.184844970703	-192.913726806641	26.7132511138916	-334.569732666016	-228.48664855957	48.5937805175781	-733.682250976562	71.2905426025391	0.428718775510788	599.852661132812	-163.75910949707	-213.133178710938
-84.9376907348633	-521.460998535156	90.4047088623047	-215.525268554688	-355.476226806641	-419.722106933594	-217.68132019043	-219.32373046875	-529.660278320312	-200.275405883789	28.5170879364014	-278.826263427734	-277.221099853516	96.822624206543	-688.99560546875	49.4329605102539	9.42561340332031	607.723388671875	-177.865814208984	-154.310394287109
-118.929893493652	-536.049438476562	-51.3032569885254	-285.117004394531	-382.126220703125	-355.017486572266	-250.775268554688	-195.221694946289	-561.746643066406	-211.417297363281	-1.27945983409882	-254.944000244141	-322.866088867188	104.557952880859	-642.09814453125	42.3456039428711	49.1958770751953	601.036682128906	-195.272689819336	-150.592056274414
-131.350494384766	-519.958984375	-164.181533813477	-373.722137451172	-380.275421142578	-266.429290771484	-265.945648193359	-214.57893371582	-587.320190429688	-204.271759033203	-28.6052627563477	-185.09700012207	-316.661193847656	109.359565734863	-587.0234375	-5.82680749893188	34.500057220459	579.314208984375	-174.565444946289	-117.278747558594
-158.365600585938	-506.678375244141	-257.172790527344	-422.439636230469	-325.256896972656	-184.787261962891	-308.899993896484	-208.621459960938	-613.565368652344	-211.373641967773	-63.9339447021484	-148.768585205078	-341.805084228516	116.586387634277	-504.242095947266	-13.6387224197388	48.2986869812012	550.7724609375	-182.642242431641	-71.2175216674805
-175.362991333008	-480.719909667969	-382.018005371094	-459.492462158203	-337.642852783203	-111.393608093262	-327.468170166016	-215.403945922852	-636.976806640625	-207.803955078125	-86.8201141357422	-154.913146972656	-388.924896240234	120.58422088623	-402.263488769531	-31.0742378234863	70.3701324462891	503.871215820312	-191.79150390625	-54.4178619384766
-183.246963500977	-467.955596923828	-454.970153808594	-460.875030517578	-337.723205566406	-10.4610366821289	-357.365509033203	-199.444351196289	-636.530456542969	-220.579055786133	-120.398162841797	-148.445297241211	-402.353912353516	107.079490661621	-342.533264160156	-75.3699188232422	53.1934928894043	440.460845947266	-180.173217773438	8.85169506072998
-238.225723266602	-429.261474609375	-523.112365722656	-392.522186279297	-326.354400634766	59.9811248779297	-407.963348388672	-167.902267456055	-615.448486328125	-244.87776184082	-174.123565673828	-129.16716003418	-423.193115234375	67.5142364501953	-243.13981628418	-100.052436828613	56.0060539245605	381.248809814453	-216.120147705078	38.8236312866211
-255.175933837891	-380.108367919922	-586.064208984375	-306.291564941406	-331.772155761719	126.28125	-402.9736328125	-164.948547363281	-596.91259765625	-222.15885925293	-176.999847412109	-111.789253234863	-440.441955566406	75.2155075073242	-150.601623535156	-102.743347167969	78.6282958984375	299.741546630859	-242.156326293945	24.5399303436279
-249.609664916992	-295.796325683594	-617.970642089844	-273.189331054688	-256.442962646484	180.647323608398	-401.840881347656	-161.137786865234	-622.509033203125	-216.321640014648	-196.392425537109	-92.8178634643555	-408.865875244141	87.2245788574219	-84.0916900634766	-79.1240005493164	100.518005371094	217.324066162109	-225.275405883789	54.6449356079102
-249.521499633789	-216.271697998047	-646.551574707031	-259.778778076172	-223.919555664062	177.600494384766	-415.754364013672	-109.186332702637	-610.012878417969	-217.169830322266	-240.857040405273	-82.9947128295898	-387.472839355469	44.226318359375	12.0633764266968	-90.447624206543	106.000839233398	130.996231079102	-214.119766235352	70.8659439086914
-245.842559814453	-181.838943481445	-665.760803222656	-223.956314086914	-194.657424926758	161.806655883789	-382.402008056641	-66.5165939331055	-562.121704101562	-191.734329223633	-270.479095458984	-100.771629333496	-401.274383544922	8.82051372528076	47.8642196655273	-88.1148452758789	112.170906066895	39.3977928161621	-235.701797485352	69.9951858520508
-262.604888916016	-154.326248168945	-662.660339355469	-202.853881835938	-61.6202201843262	122.488487243652	-343.893371582031	-23.4362506866455	-546.720336914062	-204.052215576172	-237.068740844727	-104.897956848145	-367.197998046875	-13.5996589660645	85.1604385375977	-72.9207229614258	103.191970825195	-68.9486541748047	-191.248519897461	78.7911834716797
-271.646057128906	-129.615310668945	-665.872802734375	-195.332000732422	-6.82026767730713	49.4698104858398	-303.047393798828	54.0062980651855	-489.403900146484	-204.598175048828	-240.063842773438	-119.766098022461	-364.589813232422	-62.7901649475098	128.862609863281	-83.9208221435547	107.506271362305	-152.108215332031	-176.719329833984	66.9195022583008
-268.930053710938	-106.783714294434	-673.136413574219	-193.120315551758	-17.9361228942871	-19.8054218292236	-258.200164794922	117.429420471191	-409.24658203125	-195.829772949219	-285.840026855469	-173.05876159668	-350.486999511719	-116.2841796875	147.254837036133	-106.384963989258	114.576950073242	-226.054000854492	-182.80500793457	59.0295066833496
-230.622055053711	-148.355850219727	-679.104736328125	-207.439025878906	-29.0731468200684	-100.441162109375	-243.927917480469	186.670516967773	-347.480041503906	-226.603637695312	-256.718780517578	-208.186309814453	-275.864929199219	-162.587585449219	118.17945098877	-114.901748657227	88.1584777832031	-347.579803466797	-146.44140625	75.5059051513672
-197.507278442383	-158.342056274414	-668.331115722656	-254.633056640625	-42.870189666748	-175.800628662109	-213.704391479492	206.33918762207	-249.505676269531	-221.554992675781	-257.829895019531	-217.360504150391	-251.054931640625	-215.528442382812	104.129737854004	-123.321014404297	70.1225891113281	-399.774658203125	-129.384384155273	72.1590957641602
-200.466903686523	-161.979400634766	-662.181701660156	-312.368560791016	-54.502326965332	-246.885314941406	-184.720352172852	180.657119750977	-178.505554199219	-197.327438354492	-242.669189453125	-256.92919921875	-238.594879150391	-253.894790649414	134.738098144531	-134.138519287109	69.4082641601562	-458.067810058594	-75.9501113891602	75.9399337768555
-160.268188476562	-210.624328613281	-622.642517089844	-352.84375	-51.7124404907227	-329.772003173828	-218.343826293945	218.293716430664	-152.236175537109	-192.815185546875	-234.842697143555	-320.356018066406	-177.287841796875	-312.558837890625	112.996421813965	-139.848022460938	63.6268272399902	-575.598266601562	-65.3376846313477	92.3513107299805
-120.857055664062	-227.588562011719	-564.774841308594	-367.772033691406	-5.98294734954834	-361.534484863281	-247.658782958984	234.316101074219	-101.421806335449	-190.992980957031	-252.475601196289	-379.257171630859	-92.3907623291016	-366.654846191406	121.536636352539	-142.057754516602	54.4114379882812	-634.784240722656	-88.3786544799805	91.1219863891602
-82.1508026123047	-217.403091430664	-523.053161621094	-377.366363525391	33.814525604248	-362.323638916016	-250.329238891602	193.964294433594	-58.8051452636719	-217.306610107422	-233.487319946289	-411.840545654297	-58.1503829956055	-417.269775390625	159.174545288086	-167.168853759766	28.9418392181396	-677.206787109375	-66.3666076660156	74.3433837890625
-39.4211730957031	-183.53092956543	-452.014343261719	-404.906494140625	119.738677978516	-375.705718994141	-262.107269287109	191.601379394531	-31.9175777435303	-204.586441040039	-252.967514038086	-445.382385253906	11.9444618225098	-486.279357910156	168.140380859375	-182.330642700195	7.26213312149048	-700.963073730469	-58.5413856506348	15.8557395935059
-8.59317874908447	-184.187576293945	-397.599731445312	-427.982452392578	212.792572021484	-350.756439208984	-264.687316894531	162.116973876953	-11.0083799362183	-175.593246459961	-224.022155761719	-467.031219482422	95.2801742553711	-545.681274414062	171.922180175781	-170.544296264648	4.83160066604614	-710.254150390625	-79.8758697509766	11.4665985107422
38.8607788085938	-163.223373413086	-333.852447509766	-436.687438964844	295.506683349609	-301.145843505859	-238.425476074219	104.718803405762	46.1597137451172	-170.158203125	-180.903350830078	-490.015319824219	119.184829711914	-598.018371582031	176.223495483398	-173.365264892578	1.68348169326782	-728.873291015625	-69.9336090087891	-15.6489973068237
49.9210548400879	-92.3143157958984	-281.221893310547	-423.915863037109	369.099151611328	-265.072448730469	-221.09733581543	63.4451484680176	148.373809814453	-139.793975830078	-186.177169799805	-539.997009277344	190.437835693359	-624.983032226562	165.188812255859	-167.679565429688	-6.79740571975708	-690.288818359375	-35.7140655517578	-121.07642364502
84.9320297241211	-66.8332138061523	-224.512573242188	-420.702911376953	404.274871826172	-194.049926757812	-192.489669799805	4.29090929031372	216.293869018555	-163.699157714844	-153.903289794922	-544.050842285156	223.317596435547	-623.018127441406	123.756896972656	-166.628860473633	-29.4820232391357	-666.783813476562	-26.3411521911621	-163.604339599609
110.183555603027	-36.7350616455078	-212.910842895508	-434.158660888672	466.381378173828	-115.094062805176	-145.942398071289	-51.7973670959473	283.065948486328	-171.923446655273	-140.366806030273	-559.0283203125	231.532333374023	-600.555114746094	72.8543472290039	-135.412948608398	-16.7521095275879	-649.912841796875	-17.2384700775146	-202.206130981445
107.451629638672	14.7287540435791	-241.34895324707	-468.425933837891	476.898956298828	-90.8967895507812	-101.228294372559	-133.585525512695	353.218292236328	-139.261672973633	-144.23957824707	-585.1005859375	249.073593139648	-615.932312011719	13.8577175140381	-133.526351928711	-10.5652561187744	-583.782348632812	-31.9080085754395	-220.820037841797
125.574432373047	50.4656295776367	-206.784545898438	-517.123901367188	496.166259765625	-51.4035491943359	-23.170654296875	-202.990386962891	396.014465332031	-127.046607971191	-97.1581649780273	-577.951354980469	230.850158691406	-633.883911132812	-97.5591812133789	-119.75269317627	-23.6742649078369	-561.165283203125	-53.9730682373047	-229.517028808594
98.6612319946289	114.322631835938	-251.992248535156	-568.017700195312	533.889526367188	20.7910652160645	30.5546779632568	-239.931503295898	429.576477050781	-106.789436340332	-56.2951545715332	-617.531372070312	242.888717651367	-613.512878417969	-199.389755249023	-92.1331405639648	-12.7446298599243	-514.295959472656	-43.9511489868164	-279.968048095703
99.0591354370117	120.392021179199	-322.928131103516	-610.1328125	496.287567138672	62.0568962097168	45.1075477600098	-251.408508300781	417.323028564453	-116.905830383301	-54.8135795593262	-641.655334472656	216.109725952148	-635.097534179688	-245.043304443359	-95.5130615234375	-26.7157955169678	-423.210662841797	-70.4581451416016	-280.98046875
115.190391540527	84.1170806884766	-339.214141845703	-605.80419921875	476.795593261719	85.0987701416016	70.1598892211914	-241.905197143555	385.779846191406	-121.705177307129	-37.6197204589844	-634.503601074219	214.965927124023	-617.334350585938	-365.989807128906	-61.4562110900879	-43.5446891784668	-335.257659912109	-112.763236999512	-278.598266601562
86.5736618041992	56.9270477294922	-383.270812988281	-636.376831054688	481.42041015625	83.6866607666016	82.963737487793	-262.719299316406	349.409454345703	-109.714157104492	-10.3695964813232	-638.658630371094	257.716674804688	-583.144226074219	-503.487548828125	-80.91748046875	-51.0852661132812	-248.836013793945	-144.618637084961	-305.022430419922
58.0937461853027	-14.1875619888306	-399.449951171875	-631.714538574219	450.039703369141	59.0534324645996	47.3823890686035	-252.055755615234	304.944702148438	-125.413536071777	7.37017297744751	-641.837585449219	243.768463134766	-582.509094238281	-591.849609375	-64.1323623657227	-34.390941619873	-189.734970092773	-168.248580932617	-321.393218994141
38.5912399291992	-84.1891708374023	-405.577819824219	-577.12158203125	423.110504150391	4.51237487792969	37.1283721923828	-226.530609130859	263.35205078125	-140.081909179688	21.8558406829834	-628.267395019531	265.478149414062	-524.05517578125	-676.237182617188	-58.0990562438965	-49.7280235290527	-115.10424041748	-147.496398925781	-336.337707519531
3.82902932167053	-114.988739013672	-408.228698730469	-550.070068359375	420.449279785156	-72.8070907592773	9.87084770202637	-205.329788208008	177.240539550781	-134.157516479492	25.8726177215576	-555.982849121094	277.522430419922	-500.923675537109	-703.4140625	-93.868896484375	-84.5552978515625	-30.7837085723877	-141.60758972168	-338.427337646484
-34.0278091430664	-104.966667175293	-335.509399414062	-480.827667236328	370.909240722656	-147.450988769531	-47.7363357543945	-200.705307006836	132.61833190918	-137.566329956055	48.0606994628906	-530.430480957031	250.511566162109	-488.484802246094	-758.570556640625	-44.683910369873	-77.2874298095703	53.5694999694824	-144.830352783203	-341.052917480469
-39.1043968200684	-125.699310302734	-249.266937255859	-412.890686035156	348.8740234375	-224.417129516602	-49.8528861999512	-216.790161132812	104.379539489746	-150.916687011719	31.9134464263916	-520.382385253906	253.957244873047	-459.578704833984	-832.471557617188	-45.4386405944824	-89.400032043457	147.191345214844	-144.522338867188	-366.315216064453
-93.4300079345703	-125.813438415527	-154.115188598633	-331.244079589844	351.810852050781	-287.252655029297	-87.3317260742188	-203.930130004883	24.0144939422607	-129.426177978516	11.2299423217773	-454.701904296875	242.047866821289	-430.463562011719	-852.834350585938	-44.1102142333984	-92.391716003418	212.650375366211	-134.956207275391	-377.176940917969
-148.159042358398	-112.374366760254	-46.7470054626465	-262.261047363281	324.784362792969	-332.282257080078	-88.9595718383789	-227.792999267578	-8.82267093658447	-131.15315246582	21.9091987609863	-396.561553955078	222.059661865234	-348.756896972656	-883.477416992188	-8.35285091400146	-110.297203063965	278.483032226562	-90.6967391967773	-368.677093505859
-161.992935180664	-122.950569152832	66.2921295166016	-194.7998046875	317.573333740234	-389.732482910156	-50.0415191650391	-271.970245361328	-69.6417465209961	-139.985565185547	29.5103893280029	-331.330352783203	181.460388183594	-295.374450683594	-889.577575683594	-27.0251560211182	-113.727111816406	389.371429443359	-58.8869514465332	-350.734741210938
-193.667922973633	-129.301559448242	193.302383422852	-129.06591796875	245.706390380859	-466.272399902344	-72.9372024536133	-296.316619873047	-155.524002075195	-109.95329284668	36.9722175598145	-272.067352294922	112.855369567871	-256.225067138672	-915.158874511719	35.4985885620117	-95.0150375366211	478.222198486328	-57.1612319946289	-338.591217041016
-196.858123779297	-130.893890380859	294.844940185547	-111.715057373047	176.467758178711	-524.989013671875	-88.7788619995117	-305.955657958984	-174.724273681641	-90.0238571166992	26.0921173095703	-234.782913208008	79.0826034545898	-201.412780761719	-952.348022460938	98.5682525634766	-107.951583862305	549.284118652344	-43.1305770874023	-323.293121337891
-218.599487304688	-91.3716888427734	405.399444580078	-33.2763900756836	140.62809753418	-559.217712402344	-106.050827026367	-309.846984863281	-212.162811279297	-85.8805236816406	59.6923522949219	-195.919189453125	46.048454284668	-156.06657409668	-905.304016113281	71.2187576293945	-112.773704528809	625.387878417969	-9.97998237609863	-275.09228515625
-245.855285644531	-97.6069717407227	484.629913330078	35.8185005187988	65.9605941772461	-589.455383300781	-116.529052734375	-332.339263916016	-261.957458496094	-92.604866027832	70.4579467773438	-145.302536010742	-26.0913105010986	-104.614738464355	-902.956176757812	117.299606323242	-106.436622619629	681.756164550781	-16.3669662475586	-236.728851318359
-230.769577026367	-122.414901733398	545.503173828125	68.5568466186523	35.6624717712402	-627.12841796875	-148.533569335938	-337.236389160156	-289.969818115234	-42.6300277709961	56.2524909973145	-93.9629821777344	-76.8125381469727	-42.266918182373	-915.426879882812	149.715728759766	-111.553108215332	722.696899414062	-6.19102001190186	-201.547164916992
-201.923324584961	-140.346252441406	576.068115234375	140.576675415039	51.4931983947754	-623.218566894531	-192.074279785156	-347.348266601562	-361.271881103516	0.139400735497475	59.3862037658691	-35.3227348327637	-90.0370254516602	-9.45454597473145	-872.811706542969	145.395233154297	-137.905014038086	736.160400390625	10.5580549240112	-167.234008789062
-187.194091796875	-184.824722290039	550.484436035156	163.955291748047	86.5751953125	-593.485229492188	-192.993804931641	-364.599456787109	-416.201782226562	-30.9296054840088	35.1996650695801	11.1463375091553	-134.476348876953	-7.28936052322388	-820.874755859375	177.873306274414	-116.375648498535	739.615051269531	16.8312759399414	-158.507629394531
-209.642578125	-237.648193359375	545.437438964844	136.356155395508	99.7630844116211	-558.207946777344	-224.818923950195	-375.067291259766	-442.976470947266	-53.3456192016602	17.5446815490723	42.6621398925781	-140.037734985352	36.6499519348145	-765.664611816406	182.726211547852	-113.035224914551	721.982543945312	25.6178970336914	-146.469436645508
-208.302764892578	-300.039459228516	494.492919921875	130.548538208008	113.760040283203	-474.399230957031	-234.602523803711	-385.984405517578	-498.100219726562	-32.7974700927734	-2.4642288684845	95.1121063232422	-126.847015380859	91.6642684936523	-750.925476074219	179.649978637695	-121.229026794434	711.017150878906	11.9227170944214	-122.001098632812
-174.73161315918	-309.356781005859	437.107269287109	78.5079956054688	185.045593261719	-417.691864013672	-254.502746582031	-367.285095214844	-543.640197753906	-54.5798721313477	-4.60866165161133	136.659713745117	-131.470016479492	122.753875732422	-679.766967773438	154.603408813477	-93.6631088256836	683.779296875	30.6184005737305	-92.2982330322266
-176.475189208984	-280.074859619141	365.973052978516	28.5312080383301	225.576354980469	-349.6552734375	-311.938171386719	-345.566192626953	-600.333923339844	-101.852737426758	-48.0189628601074	142.151672363281	-106.789489746094	132.853622436523	-573.351684570312	135.834213256836	-110.446769714355	622.174865722656	39.6354064941406	-84.6776885986328
-189.833282470703	-293.410125732422	243.690689086914	-31.6882495880127	257.528961181641	-231.534652709961	-318.458679199219	-345.477630615234	-600.445678710938	-80.1524200439453	-88.6492004394531	165.243667602539	-118.999465942383	133.922119140625	-482.352111816406	133.165252685547	-98.8672485351562	579.7333984375	29.8187828063965	-118.524139404297
-203.478073120117	-313.334014892578	169.557174682617	-132.161605834961	323.716003417969	-164.728256225586	-308.438293457031	-341.279479980469	-591.960998535156	-81.1690368652344	-72.6560516357422	233.301696777344	-101.656204223633	160.09211730957	-422.520965576172	112.866744995117	-89.7623138427734	502.918395996094	20.2005367279053	-93.8945236206055
-214.137786865234	-311.027893066406	74.5992889404297	-205.71940612793	358.493713378906	-112.412086486816	-279.663421630859	-298.444396972656	-607.23388671875	-85.4461212158203	-126.128723144531	251.862670898438	-107.900764465332	179.734283447266	-350.687408447266	72.5071716308594	-117.613883972168	434.320556640625	6.08694076538086	-49.4846878051758
-218.102752685547	-275.489868164062	-54.7260856628418	-306.806793212891	354.024139404297	-58.2821998596191	-269.855651855469	-284.901092529297	-554.931701660156	-80.5346527099609	-159.79182434082	243.415481567383	-134.078506469727	158.842132568359	-222.248687744141	23.4789066314697	-114.504104614258	371.783905029297	12.6663570404053	-58.5363311767578
-265.839385986328	-212.516662597656	-141.580764770508	-339.866302490234	338.607482910156	-42.6747283935547	-271.549530029297	-278.944671630859	-534.94287109375	-94.4035949707031	-171.836578369141	247.239395141602	-120.449340820312	125.186408996582	-164.258148193359	18.3397560119629	-94.0705795288086	273.481262207031	15.9936923980713	-26.1191997528076
-305.189819335938	-162.730819702148	-234.822265625	-347.324157714844	315.789978027344	-19.284912109375	-249.362533569336	-238.533935546875	-482.645446777344	-87.7857437133789	-185.262237548828	232.536529541016	-151.344192504883	113.389083862305	-91.677490234375	-13.2568616867065	-124.713691711426	196.621231079102	18.5304317474365	17.4208545684814
-321.550415039062	-132.05094909668	-341.765533447266	-347.091094970703	281.850036621094	14.3977756500244	-265.010437011719	-221.883773803711	-419.265563964844	-55.1448822021484	-177.277114868164	232.671325683594	-159.821273803711	106.607284545898	-38.2019844055176	-41.0335578918457	-162.418853759766	83.0045547485352	18.2473773956299	48.5412368774414
