40.00
10/Sep/2025	14:53:39	8000
2.00	40.00

Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9	Channel 10	Channel 11	Channel 12	Channel 13	Channel 14
213909.140625	-522554.59375	517867.25	515486.5	56505.4765625	-2386.12475585938	250.115417480469	219.54899597168	214.183364868164	-99.4114532470703	144.507568359375	61.6209030151367	-74.3587646484375	-248.689147949219
384860.96875	-523502.03125	518191.09375	525329.125	78115.09375	9871.8935546875	258.055999755859	218.186279296875	214.959503173828	-120.997657775879	110.179489135742	85.5552520751953	-126.574073791504	-249.041381835938
503255.21875	-525084.25	518003	521600.375	90052.1328125	12086.8037109375	282.897979736328	238.026702880859	229.28271484375	-84.5614852905273	116.885284423828	104.689102172852	-169.956817626953	-242.795822143555
522204.3125	-519462.21875	518260.15625	524579.625	88192.1953125	6023.201171875	314.642150878906	251.9853515625	258.806884765625	-87.5016021728516	130.610427856445	74.5093688964844	-214.232528686523	-202.141967773438
514939.28125	-530100.9375	517889.53125	522260.625	70116.2109375	648.108520507812	272.743133544922	265.502197265625	243.0986328125	-107.186744689941	121.09204864502	81.4861526489258	-212.9794921875	-182.418838500977
520002.9375	-248217.453125	518000.5	523897	35911.6640625	3738.23266601562	267.302917480469	296.544525146484	216.901153564453	-99.1452178955078	110.508178710938	69.4288177490234	-205.943374633789	-176.639038085938
516635.40625	299657.8125	518106.34375	522950.15625	-11178.3779296875	16619.5546875	249.059783935547	288.336151123047	203.346481323242	-113.122131347656	84.0122985839844	48.669548034668	-181.568954467773	-138.875991821289
518536.125	535433	517389.5625	523308.40625	-64161.74609375	33724.83203125	193.207122802734	239.659759521484	190.348892211914	-108.787139892578	85.5764846801758	38.1295204162598	-194.839370727539	-70.9022979736328
517790.125	517670.125	518885.28125	523332.09375	-114102.3046875	46059.89453125	197.572845458984	226.765289306641	163.457595825195	-84.6279602050781	79.2338790893555	-4.34910583496094	-204.368606567383	-37.8995094299316
517759.75	526343.6875	516502.1875	523035.6875	-154048.890625	46664.52734375	140.686309814453	244.494415283203	132.375671386719	-110.884323120117	65.9659805297852	9.69639110565186	-189.65544128418	17.6701278686523
518202.6875	522477.40625	519723.65625	523341.9375	-180397.984375	34481.2109375	109.363334655762	255.6904296875	125.859497070312	-115.979263305664	95.1287536621094	49.1685333251953	-205.884704589844	115.868499755859
517638.625	523296.625	515927.375	523191.6875	-192508.53125	13201.337890625	133.970947265625	247.388595581055	106.445762634277	-66.0562057495117	107.960006713867	17.851842880249	-258.037170410156	166.625396728516
