36.00
10/Sep/2025	14:53:39	8000
2.00	36.00

Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9	Channel 10	Channel 11	Channel 12	Channel 13	Channel 14	Channel 15	Channel 16	Channel 17	Channel 18	Channel 19	Channel 20	Channel 21	Channel 22
103031.34375	529399.8125	-16.8800678253174	-19.1944828033447	187.140045166016	327.069976806641	295.165100097656	-631.848449707031	80.3649978637695	-244.427947998047	147.168075561523	520.822814941406	98.9271469116211	-210.999984741211	222.584259033203	103.233474731445	508.488586425781	192.78742980957	41.439697265625	123.037658691406	439.638458251953	474.104858398438
279263.34375	529520.9375	-24.7610321044922	-34.3835525512695	112.859497070312	298.808044433594	279.152618408203	-618.48974609375	84.5225677490234	-276.65869140625	163.767501831055	433.262634277344	103.418502807617	-215.678436279297	211.713638305664	130.585250854492	341.534973144531	163.378051757812	18.2977428436279	58.1922302246094	351.301330566406	500.25146484375
477659.34375	528490.1875	-46.2202415466309	-39.7415962219238	154.462554931641	329.0634765625	271.857330322266	-602.656433105469	109.506057739258	-265.638092041016	184.306243896484	294.012420654297	127.118583679199	-210.045104980469	206.352615356445	126.190437316895	157.793075561523	147.333648681641	10.574595451355	12.3615589141846	279.227600097656	519.343994140625
533649.8125	529745.6875	-11.2848892211914	-38.4800872802734	179.586944580078	330.788269042969	311.646575927734	-561.134765625	88.1427001953125	-208.235137939453	174.079284667969	133.196914672852	168.729537963867	-221.310913085938	172.416961669922	153.686447143555	-46.3209915161133	139.575637817383	-46.1070442199707	-29.2560691833496	137.89404296875	487.757934570312
520063.375	528490.8125	-68.0877227783203	-53.4528961181641	215.57568359375	319.497161865234	337.203369140625	-573.371887207031	88.8779067993164	-217.908447265625	154.367721557617	-29.0137157440186	175.773376464844	-221.988861083984	135.166732788086	171.674453735352	-181.076263427734	124.481842041016	-86.9735565185547	-61.2396392822266	54.325611114502	502.729187011719
527531.4375	529396.9375	-40.1330947875977	-118.624847412109	342.661529541016	346.208923339844	315.201232910156	-576.2177734375	108.51961517334	-223.626693725586	142.899520874023	-30.0107078552246	188.746398925781	-186.394866943359	86.9432983398438	205.835876464844	-351.082946777344	113.811058044434	-119.016227722168	-32.4706420898438	-9.90799427032471	520.732116699219
523320.375	528824.9375	-103.327476501465	-168.595779418945	402.316802978516	311.308166503906	370.756927490234	-522.9599609375	105.451499938965	-190.245712280273	120.944122314453	-8.77660465240479	215.861587524414	-108.192749023438	85.3707885742188	214.190689086914	-473.620178222656	116.346603393555	-145.00407409668	-70.626350402832	-45.0346336364746	511.105133056641
525090.0625	529055.5625	-941.158508300781	-235.159683227539	453.035552978516	287.426483154297	432.574005126953	-517.203430175781	70.5167236328125	-197.624206542969	103.696838378906	48.126895904541	241.864715576172	-35.0183601379395	86.226921081543	217.717636108398	-568.227355957031	141.521774291992	-152.192031860352	-35.3187294006348	-92.8163146972656	529.715759277344
524851.3125	529069.0625	-933.899353027344	-332.506683349609	503.716674804688	260.261688232422	450.552825927734	-507.634735107422	77.4184494018555	-218.829345703125	76.453369140625	255.389984130859	248.152328491211	55.3758201599121	78.7564468383789	268.627655029297	-664.750915527344	157.816467285156	-208.318908691406	-2.55532550811768	-113.811027526855	498.996459960938
524065.75	528929.3125	756.80029296875	-380.147674560547	480.386474609375	247.54541015625	487.216217041016	-503.498931884766	45.4529762268066	-193.79475402832	40.4557647705078	381.228881835938	233.862335205078	171.358047485352	117.508209228516	254.264404296875	-709.684204101562	149.11994934082	-189.71223449707	-27.9634685516357	-125.506042480469	472.727142333984
525240.6875	529080.3125	1680.23132324219	-403.84423828125	442.768981933594	220.947784423828	476.819305419922	-497.767639160156	35.6088447570801	-159.219985961914	5.95519590377808	555.768249511719	254.893859863281	245.598724365234	158.081771850586	227.02702331543	-750.444152832031	167.748687744141	-190.11018371582	33.7555274963379	-184.280151367188	464.328002929688
