0.00
10/Sep/2025	14:53:39	8000
2.00	0.00

Channel 1	Channel 2	Channel 3	Channel 4
8619.2978515625	3734.48022460938	-178.415878295898	475.063781738281
9354.369140625	4247.10009765625	-72.7069625854492	448.097442626953
9875.271484375	4672.7685546875	-4.30329275131226	333.078460693359
10206.375	5027.37109375	97.0798187255859	266.381713867188
10289.7705078125	5313.53076171875	165.182830810547	201.109420776367
10133.5283203125	5489.04052734375	204.033432006836	100.300407409668
9794.880859375	5574.54052734375	239.091888427734	29.0126323699951
9207.962890625	5569.2939453125	282.256896972656	-82.4367523193359
8398.759765625	5458.52490234375	349.930786132812	-181.04753112793
7440.634765625	5276.3671875	408.149169921875	-238.693069458008
6289.7216796875	5001.2890625	468.952789306641	-320.875610351562
4976.8232421875	4597.13037109375	521.564697265625	-384.974548339844
3543.79077148438	4145.861328125	581.462829589844	-450.247619628906
1986.38488769531	3655.70190429688	648.922485351562	-530.599243164062
390.916870117188	3067.8037109375	663.433654785156	-555.330322265625
-1255.29040527344	2419.94140625	650.369689941406	-590.861755371094
-2969.75	1746.44641113281	622.547912597656	-618.344970703125
-4654.24267578125	1045.64978027344	575.749755859375	-599.920104980469
-6297.55078125	297.655517578125	564.578674316406	-597.094482421875
-7854.40283203125	-434.472900390625	526.593078613281	-568.612915039062
-9272.4228515625	-1150.50256347656	446.850341796875	-516.905883789062
-10638.4990234375	-1911.15576171875	392.185546875	-461.186798095703
-11860.6103515625	-2558.76684570312	320.388000488281	-414.999267578125
-12847.767578125	-3172.21875	250.512756347656	-366.969573974609
-13693.9912109375	-3817.02734375	183.160598754883	-298.757415771484
-14339.5205078125	-4318.4384765625	102.905387878418	-225.929840087891
-14758.017578125	-4757.49462890625	9.31740760803223	-151.048278808594
-14982.9296875	-5116.11474609375	-121.330657958984	-90.1587219238281
-14987.8623046875	-5363.0791015625	-208.482452392578	-17.6100807189941
-14751.576171875	-5580.9501953125	-284.915740966797	46.8758506774902
-14302.7216796875	-5697.39990234375	-381.21728515625	121.30256652832
-13650.8349609375	-5693.474609375	-422.239105224609	204.923706054688
-12739.11328125	-5593.6416015625	-455.9931640625	260.323272705078
-11673.1923828125	-5417.802734375	-455.556060791016	334.341156005859
-10484.189453125	-5177.56787109375	-428.594665527344	383.589111328125
-9087.5234375	-4823.693359375	-408.860748291016	431.739318847656
-7575.82373046875	-4367.77197265625	-356.841949462891	509.727905273438
-5990.984375	-3847.52319335938	-352.177642822266	542.401245117188
-4329.46484375	-3287.77954101562	-333.838348388672	585.347534179688
-2644.65234375	-2664.822265625	-280.749450683594	652.9365234375
-947.384887695312	-1967.70153808594	-240.352111816406	674.291320800781
745.571716308594	-1241.04528808594	-156.664398193359	701.490844726562
2394.6396484375	-487.347137451172	-98.1766128540039	716.750305175781
3943.02368164062	272.2275390625	-55.2867050170898	686.221496582031
5411.5546875	1031.6962890625	1.45101237297058	667.630615234375
6777.80029296875	1778.61303710938	82.211784362793	609.956909179688
7941.4755859375	2506.119140625	140.375946044922	515.493591308594
8922.138671875	3184.400390625	176.059707641602	474.236022949219
9751.2900390625	3796.73364257812	280.244171142578	439.447021484375
10384.5263671875	4345.736328125	323.045562744141	371.57958984375
10795.0439453125	4796.966796875	381.293090820312	307.8486328125
10956.7666015625	5192.0703125	483.293243408203	242.681594848633
10896.869140625	5504.9287109375	550.445495605469	203.581649780273
10639.8515625	5697.11181640625	673.064208984375	172.412490844727
10132.9609375	5799.06787109375	743.088195800781	129.887313842773
9439.5625	5801.86181640625	792.722290039062	94.7783050537109
8544.1640625	5709.14013671875	824.786804199219	53.7802619934082
7473.91650390625	5510.12158203125	807.690124511719	22.8861885070801
6267.60986328125	5232.02490234375	841.926635742188	-35.5849952697754
4915.48291015625	4898.65087890625	826.617797851562	-100.299026489258
3478.5517578125	4446.10107421875	796.645690917969	-144.460906982422
1908.37243652344	3941.49951171875	803.741760253906	-190.368713378906
282.170013427734	3417.14111328125	793.9482421875	-222.405654907227
-1356.96789550781	2817.5439453125	796.065002441406	-267.833740234375
-3006.7041015625	2206.70971679688	789.679748535156	-272.649932861328
-4637.80029296875	1554.14794921875	758.259948730469	-244.934509277344
-6220.34423828125	888.490600585938	742.849609375	-239.355758666992
-7717.8583984375	257.772277832031	754.404907226562	-191.562652587891
-9123.1875	-402.698181152344	726.063537597656	-144.160095214844
-10354.9326171875	-1018.46533203125	689.796752929688	-124.221969604492
-11430.4921875	-1609.76696777344	659.864013671875	-95.5041275024414
-12328.79296875	-2175.48266601562	597.507507324219	-58.6114654541016
-13025.099609375	-2663.3662109375	523.277099609375	-18.5003776550293
-13509.7119140625	-3108.4697265625	472.328094482422	35.8028678894043
-13766.3623046875	-3501.43774414062	449.510498046875	106.463516235352
-13823.9833984375	-3855.07446289062	369.823394775391	137.915069580078
-13651.3115234375	-4079.09887695312	309.257415771484	185.581268310547
-13275.4453125	-4223.009765625	257.120452880859	240.198806762695
-12722.9951171875	-4332.7158203125	174.302810668945	319.945495605469
-11968.9404296875	-4327.83203125	119.403343200684	421.773406982422
-11002.9541015625	-4250.63232421875	58.4009857177734	452.787872314453
-9885.46875	-4098.80322265625	30.6623878479004	571.441101074219
-8609.466796875	-3867.32421875	-36.5069694519043	636.5185546875
-7169.3544921875	-3508.41357421875	-108.454010009766	643.503662109375
-5670.5546875	-3095.4853515625	-124.459098815918	753.681823730469
-4086.7548828125	-2681.25952148438	-140.108367919922	788.51171875
-2418.33154296875	-2168.26782226562	-136.8232421875	841.172607421875
-728.69921875	-1606.45678710938	-95.7395553588867	884.007690429688
970.855773925781	-1034.40417480469	-26.8720092773438	871.472961425781
2589.82250976562	-424.871307373047	9.57279872894287	884.253540039062
4150.9130859375	188.097213745117	71.7187118530273	861.039672851562
5626.208984375	781.99365234375	134.352996826172	833.747497558594
6931.11865234375	1388.71789550781	160.092071533203	798.283752441406
8130.09033203125	1954.17468261719	194.95149230957	775.636535644531
9123.876953125	2491.220703125	216.35400390625	756.183288574219
9927.0439453125	3031.68676757812	260.102020263672	699.392150878906
10579.0341796875	3476.82543945312	307.278564453125	632.210388183594
10987.927734375	3855.37622070312	310.213439941406	563.959533691406
11208.501953125	4191.43115234375	337.034271240234	490.057708740234
11214.6328125	4432.80029296875	408.149810791016	418.631652832031
11004.21484375	4616.14501953125	458.064178466797	358.151763916016
10588.466796875	4713.44287109375	498.843444824219	252.874649047852
9943.326171875	4734.19970703125	539.001037597656	161.366134643555
9116.7666015625	4657.5595703125	570.207641601562	114.503257751465
8076.5087890625	4455.95361328125	599.74658203125	20.2791290283203
6868.6171875	4223.0810546875	610.796813964844	-73.574089050293
5539.97216796875	3870.09741210938	580.427429199219	-130.593948364258
4060.28637695312	3464.09619140625	551.355590820312	-196.116821289062
2514.91625976562	3034.57788085938	521.061645507812	-247.782501220703
898.444641113281	2483.025390625	444.944427490234	-296.555938720703
-779.666870117188	1885.27844238281	370.997650146484	-353.322204589844
-2406.2998046875	1235.9091796875	296.82763671875	-369.707702636719
-4067.6884765625	590.549072265625	255.060882568359	-383.588714599609
-5662.3837890625	-71.9803619384766	221.623306274414	-401.562347412109
-7109.923828125	-763.055358886719	179.487350463867	-420.970703125
-8540.5244140625	-1444.2080078125	137.770416259766	-431.038604736328
-9839.4375	-2110.56176757812	56.5236625671387	-403.309417724609
-10932.9736328125	-2689.65307617188	19.9520645141602	-370.274719238281
-11868.4921875	-3246.6484375	-17.304615020752	-308.494567871094
-12677.7021484375	-3757.80053710938	-95.004524230957	-248.070449829102
-13256.119140625	-4195.890625	-128.795486450195	-220.135437011719
-13595.9052734375	-4605.57080078125	-133.87971496582	-160.065063476562
-13787.4384765625	-4921.6318359375	-136.111526489258	-74.3978271484375
-13734.3623046875	-5117.244140625	-125.19548034668	-16.8427772521973
-13448.4892578125	-5239.9140625	-116.598617553711	27.142276763916
-12980.6552734375	-5327.34521484375	-97.8377685546875	91.6565093994141
-12286.4912109375	-5292.09619140625	-37.4627647399902	164.785049438477
-11432.875	-5150.24267578125	27.2833824157715	220.892227172852
-10410.6904296875	-4971.97705078125	22.7102832794189	264.134674072266
-9188.5166015625	-4680.33984375	48.8815231323242	313.979370117188
-7852.69091796875	-4309.48876953125	114.055038452148	350.557861328125
-6408.88037109375	-3904.10864257812	103.126243591309	372.596099853516
-4892.5810546875	-3423.55859375	144.865921020508	418.132019042969
-3299.7099609375	-2871.88940429688	163.979965209961	413.040679931641
-1696.91040039062	-2240.91430664062	166.348922729492	416.693054199219
-94.3647232055664	-1590.56811523438	217.572006225586	480.014526367188
1514.94177246094	-933.931823730469	212.313079833984	459.997924804688
2997.4443359375	-204.521377563477	223.513656616211	442.961669921875
4418.224609375	517.053527832031	217.66471862793	451.763580322266
5751.8115234375	1209.7177734375	237.80419921875	431.217712402344
6945.46435546875	1907.72448730469	272.903472900391	368.928924560547
7983.2138671875	2561.498046875	284.06884765625	289.443084716797
8840.564453125	3162.41723632812	312.665405273438	279.426391601562
9545.708984375	3722.9560546875	328.8203125	205.397445678711
10022.1103515625	4194.8544921875	382.362030029297	99.9687118530273
10260.39453125	4573.32763671875	394.890197753906	62.7112197875977
10319.482421875	4898.97265625	415.140167236328	-2.72634553909302
10178.765625	5098.8427734375	469.970703125	-82.833854675293
9790.6162109375	5198.21484375	486.462677001953	-149.885040283203
9197.255859375	5187.9619140625	528.550598144531	-249.320175170898
8417.3173828125	5071.24462890625	533.175231933594	-334.715606689453
7441.18359375	4941.529296875	538.000793457031	-386.957763671875
6333.32080078125	4658.07080078125	578.928283691406	-478.613586425781
5084.201171875	4267.38134765625	585.449035644531	-566.730834960938
3694.44750976562	3846.23608398438	574.929504394531	-629.693359375
2198.728515625	3349.447265625	535.664978027344	-708.342407226562
616.138671875	2802.05419921875	481.777008056641	-809.346252441406
-951.784362792969	2179.66381835938	445.225646972656	-876.562255859375
-2557.75244140625	1566.35766601562	373.482116699219	-905.348876953125
-4205.55078125	930.825927734375	267.092651367188	-950.257263183594
-5770.90966796875	230.200241088867	176.418395996094	-971.298217773438
-7262.71044921875	-439.281799316406	74.0257415771484	-981.828491210938
-8671.3349609375	-1073.53137207031	-5.13787031173706	-991.744567871094
-9963.275390625	-1714.04821777344	-61.0492820739746	-989.705993652344
-11094.81640625	-2321.50903320312	-151.34733581543	-946.914367675781
-12075.9599609375	-2852.14331054688	-213.900115966797	-918.010070800781
-12894.7197265625	-3359.80590820312	-259.749237060547	-925.128540039062
-13503.81640625	-3809.1484375	-312.003753662109	-830.405395507812
-13918.33984375	-4186.6123046875	-359.348052978516	-785.06982421875
-14152.60546875	-4473.8935546875	-424.208343505859	-775.347717285156
-14198.2197265625	-4649.5732421875	-435.429321289062	-671.499206542969
-13989.8994140625	-4805.91796875	-444.197662353516	-614.512878417969
-13559.9072265625	-4867.0009765625	-455.28564453125	-514.536865234375
-12983.38671875	-4825.3251953125	-470.371826171875	-369.517608642578
-12197.724609375	-4729.11669921875	-524.264404296875	-280.894561767578
-11195.50390625	-4515.876953125	-498.448699951172	-179.931610107422
-10070.4775390625	-4233.90771484375	-513.706909179688	-93.9761505126953
-8779.0068359375	-3897.84643554688	-587.037902832031	3.02784156799316
-7345.66162109375	-3500.13525390625	-633.00634765625	118.921157836914
-5892.140625	-3024.03833007812	-671.597595214844	178.738861083984
-4339.27099609375	-2504.99633789062	-699.642333984375	271.860870361328
-2701.56518554688	-1967.28576660156	-731.900451660156	355.162841796875
-1115.1806640625	-1368.48718261719	-756.681640625	371.690856933594
475.485290527344	-748.956726074219	-766.351745605469	401.211822509766
2027.79333496094	-107.44669342041	-714.946350097656	418.313293457031
3423.54736328125	515.783142089844	-685.982116699219	440.890045166016
4763.03076171875	1140.16101074219	-660.16455078125	467.304626464844
6001.994140625	1772.02783203125	-571.280334472656	472.469604492188
7056.6650390625	2375.22045898438	-514.904968261719	461.741180419922
7969.8876953125	2937.91235351562	-485.0810546875	440.215148925781
8717.9931640625	3439.39135742188	-437.284942626953	431.121246337891
9279.2529296875	3901.12646484375	-381.061279296875	418.789154052734
9651.0126953125	4276.06396484375	-343.231048583984	377.440124511719
9806.4306640625	4568.787109375	-292.442749023438	340.870941162109
9726.2158203125	4785.92919921875	-259.179504394531	318.538909912109
9455.302734375	4929.4677734375	-247.22053527832	250.180404663086
8960.099609375	4961.28662109375	-178.915298461914	191.4130859375
8266.3193359375	4925.92724609375	-119.052337646484	123.086235046387
7416.88427734375	4826.48681640625	-77.2184448242188	47.1679573059082
6343.04296875	4594.4052734375	-21.4513530731201	19.5499649047852
5122.7880859375	4343.3681640625	3.38890027999878	-44.2055854797363
3790.98779296875	3997.30444335938	36.921688079834	-100.594764709473
2333.23095703125	3562.61108398438	45.5749359130859	-140.929504394531
819.212463378906	3104.05517578125	18.9586544036865	-197.482406616211
-718.151428222656	2542.87915039062	54.4285049438477	-250.418884277344
-2286.60522460938	1962.52465820312	18.0522270202637	-286.56298828125
-3857.83032226562	1375.37646484375	-78.5458374023438	-317.526000976562
-5378.984375	748.365173339844	-102.712669372559	-358.434204101562
-6848.39111328125	138.398025512695	-147.580307006836	-379.421173095703
-8190.1318359375	-464.464996337891	-214.019195556641	-380.220581054688
-9432.5458984375	-1096.66674804688	-260.141357421875	-368.255310058594
-10575.794921875	-1683.70886230469	-296.313751220703	-390.45654296875
-11545.5400390625	-2248.306640625	-310.708129882812	-391.785217285156
-12373.5322265625	-2785.35107421875	-309.722625732422	-336.849151611328
-13014.962890625	-3223.75024414062	-352.435943603516	-316.532836914062
-13480.6943359375	-3642.77026367188	-398.472534179688	-258.092041015625
-13759.8408203125	-3987.91772460938	-399.392944335938	-186.022506713867
-13812.2333984375	-4229.71240234375	-392.236633300781	-162.939041137695
-13635.41796875	-4400.5390625	-407.586395263672	-87.3450241088867
-13243.9462890625	-4497.60888671875	-430.090301513672	-4.72430658340454
-12659.58984375	-4491.3701171875	-398.697448730469	74.6879959106445
-11868.513671875	-4407.44970703125	-369.900451660156	155.490539550781
-10923.03515625	-4264.99560546875	-336.646057128906	205.569061279297
-9822.7099609375	-4006.5107421875	-310.551971435547	273.178405761719
-8554.7958984375	-3722.9248046875	-281.404602050781	354.888397216797
-7212.4873046875	-3363.1865234375	-225.139266967773	433.653839111328
-5783.02392578125	-2915.72900390625	-231.111511230469	525.20068359375
-4228.0029296875	-2430.76586914062	-201.194305419922	617.797729492188
-2666.06860351562	-1892.64477539062	-185.827774047852	700.441711425781
-1115.18298339844	-1369.8388671875	-202.470092773438	773.872802734375
481.092956542969	-802.796203613281	-121.436363220215	794.5439453125
2005.32397460938	-186.871017456055	-61.7419509887695	828.287353515625
3439.78686523438	405.188720703125	-30.7272891998291	899.626770019531
4838.59228515625	998.381042480469	49.3321571350098	914.550598144531
6092.4228515625	1575.74304199219	124.03295135498	923.073364257812
7219.4677734375	2113.56567382812	200.548736572266	963.163024902344
8181.9921875	2643.96362304688	310.424285888672	974.023559570312
8925.1923828125	3139.49584960938	411.110198974609	970.147766113281
9535.560546875	3562.66333007812	500.021484375	980.370849609375
9914.5126953125	3911.44311523438	575.8154296875	964.600036621094
10059.861328125	4215.9541015625	671.7421875	959.470581054688
10025.501953125	4480.14892578125	757.538635253906	971.723266601562
9782.921875	4641.271484375	825.279663085938	906.902221679688
9355.447265625	4701.81396484375	902.279663085938	857.140991210938
8727.99609375	4672.3271484375	924.461242675781	833.488952636719
7937.83154296875	4593.22314453125	968.979919433594	758.36474609375
6991.775390625	4458.89306640625	1000.18316650391	683.27978515625
5869.3115234375	4201.17236328125	996.9228515625	588.466857910156
4616.52783203125	3870.19384765625	1011.84320068359	526.236572265625
3238.93896484375	3452.560546875	965.068481445312	443.825286865234
1769.33764648438	2980.11328125	909.776733398438	327.356079101562
263.676055908203	2501.4140625	892.354064941406	308.534606933594
-1278.60827636719	1947.36328125	838.912719726562	217.438552856445
-2843.09008789062	1366.83715820312	766.182556152344	129.634185791016
-4382.2421875	776.078674316406	708.066650390625	145.321655273438
-5855.31884765625	170.486175537109	626.76025390625	70.4769515991211
-7248.98876953125	-403.321929931641	512.539611816406	13.6740980148315
-8519.375	-955.418518066406	428.440948486328	-25.8549461364746
-9668.9765625	-1489.52136230469	367.288116455078	-77.559700012207
-10717.84765625	-2018.37890625	297.022338867188	-105.57852935791
-11586.65625	-2468.71508789062	227.047775268555	-147.764923095703
-12266.6572265625	-2864.12622070312	161.029739379883	-142.443618774414
-12758.4384765625	-3246.150390625	154.215881347656	-127.831642150879
-13066.05859375	-3509.10424804688	135.017135620117	-116.447341918945
-13178.95703125	-3733.19262695312	95.0962371826172	-107.595924377441
-13081.36328125	-3909.13745117188	113.50511932373	-61.0273170471191
-12806.251953125	-3997.69409179688	126.144653320312	-6.75733041763306
-12302.662109375	-4030.98999023438	128.534042358398	-6.87054252624512
-11602.0947265625	-3959.40502929688	148.939956665039	44.3584403991699
-10738.8017578125	-3849.55395507812	142.755386352539	111.383926391602
-9697.505859375	-3665.72290039062	130.226028442383	166.859725952148
-8490.4541015625	-3400.1396484375	166.660140991211	244.298278808594
-7159.5556640625	-3124.93139648438	197.619522094727	305.278503417969
-5800.103515625	-2752.04223632812	226.671951293945	374.866455078125
-4388.04931640625	-2326.83471679688	251.629364013672	478.200439453125
-2899.18798828125	-1910.19018554688	284.86572265625	571.052856445312
-1395.75317382812	-1440.65991210938	302.395965576172	604.32470703125
71.7783126831055	-966.502746582031	267.592895507812	673.478942871094
1549.96020507812	-478.619873046875	313.07421875	758.935180664062
3012.6455078125	44.9776573181152	358.0439453125	782.850708007812
4343.75732421875	547.454345703125	366.014404296875	833.997436523438
5608.78662109375	1041.15063476562	390.502777099609	872.468078613281
6749.94775390625	1505.56188964844	445.879913330078	885.87744140625
7716.67138671875	1912.52734375	547.506103515625	917.974426269531
8541.5849609375	2312.87524414062	601.613159179688	944.642272949219
9146.107421875	2644.52978515625	684.467163085938	949.705749511719
9552.1171875	2914.30444335938	784.937744140625	955.142700195312
9755.0556640625	3194.95532226562	811.607299804688	954.440002441406
9750.009765625	3362.63037109375	831.2880859375	912.020751953125
9539.6591796875	3464.87377929688	831.7333984375	880.103088378906
9099.927734375	3532.94189453125	774.360168457031	826.477844238281
8518.677734375	3476.09375	704.393798828125	748.250854492188
7780.455078125	3352.57177734375	646.06640625	697.491638183594
6831.84326171875	3187.06958007812	578.420959472656	636.965209960938
5782.13720703125	2955.33032226562	506.680114746094	557.293395996094
4604.73388671875	2633.529296875	484.716552734375	508.016510009766
3280.52880859375	2269.52124023438	507.70166015625	456.925079345703
1927.69128417969	1832.6875	498.820922851562	359.429779052734
511.061645507812	1325.18615722656	511.802734375	293.599090576172
-984.094848632812	862.879028320312	530.275268554688	195.068237304688
-2502.34008789062	337.602844238281	510.366546630859	77.8913269042969
-4019.99975585938	-245.734390258789	499.398406982422	-1.58385848999023
-5510.13232421875	-762.845397949219	471.696105957031	-129.017196655273
-6951.841796875	-1328.15478515625	439.293853759766	-241.800201416016
-8289.138671875	-1903.12878417969	338.481414794922	-353.231201171875
-9486.4248046875	-2394.61157226562	218.167709350586	-472.187286376953
-10566.8642578125	-2876.4228515625	112.367240905762	-549.670959472656
-11470.6796875	-3303.18603515625	-31.5857257843018	-628.277038574219
-12173.8310546875	-3696.427734375	-174.143890380859	-707.436889648438
-12730.1005859375	-4039.49755859375	-326.125946044922	-763.715026855469
-13066.9169921875	-4295.10888671875	-452.015686035156	-758.025268554688
-13188.60546875	-4521.9033203125	-570.970153808594	-772.84228515625
-13137.2431640625	-4613.88134765625	-665.85302734375	-791.27734375
-12869.71484375	-4631.27294921875	-732.3525390625	-748.647888183594
-12422.9306640625	-4586.0673828125	-785.929748535156	-741.727172851562
-11813.13671875	-4443.27880859375	-783.698669433594	-711.933288574219
-11055.0390625	-4266.7314453125	-770.822448730469	-663.604675292969
-10112.4609375	-3961.54833984375	-760.807678222656	-628.487670898438
-9016.7314453125	-3611.93017578125	-721.256286621094	-572.017639160156
-7853.91552734375	-3222.4248046875	-684.203430175781	-512.778747558594
-6505.03125	-2742.05590820312	-660.212219238281	-443.589080810547
-5109.37548828125	-2245.14282226562	-646.369384765625	-398.534149169922
-3703.28295898438	-1685.1240234375	-642.369262695312	-322.731719970703
-2183.60375976562	-1091.7568359375	-581.579162597656	-248.631469726562
-692.196838378906	-518.649353027344	-527.858154296875	-213.598297119141
772.341186523438	67.7727584838867	-496.561431884766	-119.59196472168
2204.73950195312	668.998229980469	-430.107025146484	-51.9676666259766
3566.39526367188	1236.6796875	-343.651245117188	-20.8036594390869
4808.3037109375	1758.03393554688	-251.897613525391	39.127571105957
5907.25634765625	2269.07788085938	-176.803146362305	64.9259414672852
6869.17626953125	2738.84619140625	-92.0376358032227	64.8718185424805
7686.859375	3167.21069335938	-53.4962882995605	75.1015625
8363.7099609375	3539.40576171875	-46.9141426086426	88.679557800293
8822.5849609375	3810.76928710938	-39.543041229248	96.7933578491211
9085.1455078125	4026.31323242188	-79.0992126464844	73.3668823242188
9196.1455078125	4161.93408203125	-134.908187866211	47.8913345336914
9102.7802734375	4242.052734375	-158.648803710938	31.1691875457764
8817.5830078125	4244.0927734375	-156.183868408203	9.05154895782471
8342.9599609375	4147.59521484375	-176.683120727539	-1.21772408485413
7697.857421875	4034.4580078125	-149.216003417969	-41.8547630310059
6895.5791015625	3809.51416015625	-78.1774520874023	-83.9237976074219
5926.357421875	3524.80859375	-32.4954109191895	-106.012809753418
4832.93310546875	3185.3212890625	43.7760734558105	-155.515350341797
3607.11401367188	2744.33618164062	75.2285461425781	-256.881225585938
2296.0908203125	2317.21923828125	36.8131065368652	-349.053741455078
922.586975097656	1804.28515625	17.1294975280762	-408.492858886719
-505.682189941406	1265.66955566406	-35.6097679138184	-504.400360107422
-1944.26892089844	733.0087890625	-139.343887329102	-624.856140136719
-3378.81469726562	127.954460144043	-219.903717041016	-733.234130859375
-4815.54541015625	-463.938873291016	-277.965911865234	-808.507263183594
-6229.68603515625	-1069.96301269531	-359.351898193359	-903.756713867188
-7547.1328125	-1669.61047363281	-375.960571289062	-992.571228027344
-8749.8525390625	-2205.88793945312	-346.547821044922	-1078.359375
-9800.21484375	-2711.89526367188	-339.394805908203	-1164.04614257812
-10727.5234375	-3192.24072265625	-309.831298828125	-1223.685546875
-11487.142578125	-3605.58740234375	-296.875183105469	-1315.28637695312
-12057.37890625	-3944.27319335938	-316.867492675781	-1345.109375
-12468.59765625	-4224.0263671875	-361.483795166016	-1384.66931152344
-12657.927734375	-4434.61572265625	-404.208190917969	-1442.79565429688
-12701.640625	-4546.0458984375	-484.411163330078	-1407.63220214844
-12544.2001953125	-4580.98193359375	-579.707763671875	-1378.97180175781
-12181.275390625	-4537.38134765625	-671.906494140625	-1351.3486328125
-11651.216796875	-4418.60693359375	-802.895751953125	-1305.328125
-10897.6875	-4233.88525390625	-897.381408691406	-1216.775390625
-10052.583984375	-3945.6630859375	-985.176635742188	-1126.3515625
-9083.3291015625	-3606.05346679688	-1032.73315429688	-1065.94775390625
-7917.1884765625	-3197.70776367188	-1036.27905273438	-965.720947265625
-6644.9931640625	-2724.73217773438	-1032.43322753906	-879.726989746094
-5309.36962890625	-2239.48022460938	-962.378601074219	-772.616333007812
-3891.3212890625	-1684.47778320312	-891.091735839844	-680.718139648438
-2413.02661132812	-1093.84631347656	-840.422973632812	-609.1513671875
-949.814270019531	-498.1865234375	-765.280700683594	-482.552398681641
523.471435546875	123.941307067871	-669.088928222656	-400.661224365234
1955.34729003906	712.072143554688	-616.282043457031	-329.674530029297
3284.52783203125	1304.09436035156	-577.694152832031	-221.936950683594
4559.1416015625	1890.05297851562	-491.924591064453	-162.524063110352
5741.54443359375	2430.0673828125	-454.019744873047	-109.777328491211
6755.216796875	2953.38549804688	-413.615081787109	-19.344259262085
7603.7041015625	3381.41088867188	-341.518218994141	32.4682769775391
8316.7509765625	3790.87548828125	-311.579284667969	65.2385482788086
8833.4677734375	4147.62060546875	-225.185256958008	109.335037231445
9191.83203125	4417.35009765625	-98.8630981445312	137.727691650391
9399.8564453125	4677.060546875	6.06368112564087	148.126098632812
9377.66796875	4796.890625	85.1798553466797	136.570037841797
9195.4033203125	4857.3701171875	149.569198608398	146.117126464844
8831.37109375	4886.22314453125	251.648544311523	150.768463134766
8251.03515625	4797.46630859375	318.358337402344	133.146942138672
7517.5439453125	4642.49609375	355.489654541016	123.151206970215
6626.6884765625	4416.4677734375	403.103759765625	81.54296875
5588.12158203125	4101.06494140625	423.617218017578	59.4362754821777
4430.73095703125	3735.90869140625	441.807006835938	49.9659576416016
3133.9150390625	3302.80200195312	452.586700439453	8.80923366546631
1782.09326171875	2792.48461914062	442.630035400391	-25.4684238433838
398.953857421875	2253.5888671875	425.508697509766	-54.631217956543
-1087.10827636719	1648.93493652344	392.467987060547	-119.305389404297
-2528.30493164062	1026.45056152344	350.781585693359	-209.345596313477
-3909.83544921875	403.064605712891	295.39697265625	-270.448303222656
-5294.5107421875	-222.662551879883	226.056228637695	-325.489349365234
-6596.23486328125	-804.047546386719	201.068420410156	-391.486480712891
-7810.626953125	-1385.89172363281	203.234344482422	-488.338012695312
-8908.6025390625	-1943.33251953125	200.914749145508	-550.425476074219
-9851.8447265625	-2441.99877929688	216.206359863281	-584.884094238281
-10646.3876953125	-2875.06176757812	234.998291015625	-643.588745117188
-11296.1689453125	-3239.11059570312	260.949401855469	-655.601501464844
-11770.1796875	-3569.03833007812	266.223419189453	-711.5
-12072.9248046875	-3810.03002929688	264.254516601562	-746.838989257812
-12197.7490234375	-3938.96459960938	277.343872070312	-678.255981445312
-12088.9365234375	-4039.27368164062	280.693908691406	-655.498718261719
-11816.478515625	-4050.00512695312	294.633850097656	-645.58251953125
-11350.294921875	-3930.01220703125	264.506103515625	-603.256713867188
-10704.1728515625	-3757.69995117188	214.682464599609	-559.643859863281
-9917.509765625	-3499.86572265625	228.436279296875	-523.9775390625
-8922.1533203125	-3162.287109375	215.83952331543	-492.810577392578
-7816.76416015625	-2777.95263671875	202.580825805664	-403.463226318359
-6587.068359375	-2323.85424804688	237.024642944336	-319.024627685547
-5243.9267578125	-1824.74658203125	231.586380004883	-255.89990234375
-3858.32299804688	-1281.63244628906	260.1376953125	-141.053894042969
-2402.69873046875	-707.122497558594	294.821441650391	-33.407356262207
-960.197143554688	-113.874481201172	295.671661376953	74.5678482055664
485.704986572266	494.955291748047	322.312713623047	207.872451782227
1914.69177246094	1110.28369140625	355.758758544922	309.901306152344
3268.5341796875	1705.92797851562	428.735626220703	386.281799316406
4584.43212890625	2253.03686523438	463.193145751953	487.508697509766
5781.21044921875	2798.82836914062	553.844848632812	590.098937988281
6814.24658203125	3319.5986328125	703.817260742188	649.997497558594
7756.33642578125	3774.5146484375	780.690368652344	726.796325683594
8566.1884765625	4155.04833984375	950.252868652344	790.188537597656
9140.9169921875	4458.17626953125	1089.80871582031	841.838806152344
9550.8134765625	4735.9580078125	1151.25561523438	920.602905273438
9772.048828125	4929.55908203125	1236.92517089844	967.60498046875
9801.4658203125	5028.7861328125	1261.18469238281	1029.02990722656
9669.6279296875	5070.87353515625	1279.25305175781	1083.79260253906
9293.4150390625	5025.74853515625	1261.97668457031	1130.62670898438
8736.08984375	4944.64453125	1196.49719238281	1192.12719726562
8012.16259765625	4779.2451171875	1101.83959960938	1192.75439453125
7137.546875	4522.88427734375	1039.80786132812	1202.205078125
6107.490234375	4256.25732421875	1047.73046875	1211.83032226562
4929.80712890625	3900.85278320312	1000.33868408203	1186.30944824219
3705.58935546875	3443.78759765625	968.859497070312	1195.28344726562
2388.14428710938	2955.068359375	969.858154296875	1167.83654785156
995.556091308594	2428.33129882812	967.893676757812	1133.96923828125
-400.284942626953	1898.79028320312	982.594360351562	1107.6640625
-1838.56030273438	1355.66931152344	1011.92095947266	1036.21166992188
