16.00
10/Sep/2025	14:53:39	8000
2.00	16.00

Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9	Channel 10	Channel 11	Channel 12	Channel 13	Channel 14	Channel 15	Channel 16	Channel 17	Channel 18	Channel 19	Channel 20	Channel 21	Channel 22	Channel 23	Channel 24	Channel 25	Channel 26	Channel 27	Channel 28	Channel 29	Channel 30	Channel 31	Channel 32	Channel 33	Channel 34	Channel 35	Channel 36
1892.67468261719	-12956.8837890625	21.3518714904785	1035.8974609375	-65.9092712402344	-53.537899017334	-413.136657714844	190.908828735352	-534.326721191406	351.482360839844	-132.550399780273	-303.851837158203	-563.229919433594	-422.591888427734	-333.362487792969	1748.54968261719	-79.8692398071289	-139.750747680664	575.71533203125	-471.701751708984	48.0150756835938	96.045539855957	-482.018524169922	202.698425292969	-85.3691024780273	112.895660400391	-389.273834228516	-84.2827606201172	47.9298133850098	361.212158203125	-152.393707275391	-104.474296569824	-821.269165039062	199.301010131836	-73.0812606811523	-181.705688476562
1703.55639648438	-13037.1484375	5.40548658370972	1026.04602050781	-174.516616821289	-76.3483352661133	-487.970825195312	233.139297485352	-503.287353515625	449.226989746094	-150.09228515625	-275.296447753906	-524.822814941406	-415.222930908203	-262.785919189453	1682.39672851562	-61.3829345703125	-120.943771362305	604.275207519531	-355.071441650391	67.1844635009766	86.4567794799805	-505.0986328125	207.844451904297	-65.058219909668	87.3425140380859	-379.378448486328	-103.332984924316	46.8864402770996	365.533447265625	-148.911743164062	-122.355171203613	-748.8564453125	176.399291992188	-83.3349914550781	-165.749267578125
1537.86755371094	-12857.9560546875	-1.43547284603119	901.995727539062	-304.257690429688	-133.009948730469	-556.219604492188	282.123748779297	-492.972259521484	573.221313476562	-138.758499145508	-225.990875244141	-466.864501953125	-414.585296630859	-228.128189086914	1573.37109375	-54.359561920166	-65.046012878418	641.5810546875	-247.344345092773	93.9560852050781	112.506164550781	-536.805297851562	196.512023925781	-85.484489440918	91.3944473266602	-363.537719726562	-67.6781997680664	46.6291465759277	396.91748046875	-96.4717636108398	-122.879386901855	-688.158325195312	173.333221435547	-35.5620422363281	-176.654006958008
1328.56005859375	-12442.0693359375	21.2202396392822	803.472290039062	-380.290832519531	-193.166839599609	-605.695617675781	272.234436035156	-518.083312988281	661.570678710938	-146.149810791016	-193.865600585938	-446.75146484375	-391.280944824219	-177.176406860352	1497.27502441406	-35.4636993408203	27.540246963501	670.703735351562	-130.03157043457	87.9658432006836	79.9411163330078	-559.260864257812	146.715774536133	-88.4726028442383	111.733047485352	-343.45068359375	-54.7435913085938	90.2142944335938	416.510772705078	-95.2412109375	-98.6976013183594	-621.048217773438	139.472518920898	5.71591567993164	-180.600494384766
1047.72375488281	-11837.6142578125	1.64442229270935	728.115295410156	-462.302276611328	-196.297653198242	-629.2275390625	312.143737792969	-491.503509521484	782.757873535156	-144.375183105469	-170.420852661133	-405.668151855469	-327.560333251953	-138.950607299805	1361.97680664062	-19.3302593231201	88.1261901855469	662.970703125	-2.77197074890137	97.4075546264648	92.4932861328125	-570.384826660156	151.187088012695	-64.4776611328125	141.851119995117	-326.39208984375	-74.5475921630859	95.2773971557617	399.732849121094	-96.8573760986328	-94.1600952148438	-567.819519042969	140.775253295898	-12.9159698486328	-156.499252319336
793.89697265625	-11004.412109375	-20.5818176269531	572.460144042969	-568.106079101562	-267.969635009766	-644.176025390625	326.496734619141	-441.302642822266	865.841674804688	-115.34886932373	-146.921600341797	-376.716125488281	-290.137481689453	-168.289138793945	1241.16674804688	-43.0101509094238	157.770065307617	629.852172851562	90.6291656494141	91.9669570922852	70.9075241088867	-589.145568847656	135.945526123047	-96.8228302001953	142.087326049805	-319.070404052734	-55.9284133911133	107.941047668457	393.439331054688	-89.4903869628906	-113.190773010254	-478.863159179688	180.036376953125	15.9243040084839	-163.507171630859
531.216003417969	-10020.734375	-57.2167167663574	428.216735839844	-658.80322265625	-249.298492431641	-674.9609375	355.761260986328	-431.121948242188	880.872802734375	-137.622177124023	-136.082107543945	-315.269714355469	-226.637252807617	-170.323165893555	1172.0771484375	-55.6215705871582	208.14909362793	593.765747070312	179.630676269531	108.350135803223	8.46902751922607	-576.319396972656	90.337272644043	-163.447601318359	146.672515869141	-280.012542724609	-11.0617637634277	115.467414855957	351.271820068359	-115.104019165039	-106.304183959961	-403.838745117188	135.199615478516	34.9060821533203	-157.223709106445
211.513397216797	-8848.078125	-74.6846008300781	280.971008300781	-716.429748535156	-240.574676513672	-673.010864257812	410.265930175781	-411.634368896484	945.364135742188	-125.060585021973	-111.033920288086	-262.896850585938	-177.117736816406	-217.318893432617	1053.64233398438	-66.8082427978516	239.46760559082	550.844116210938	273.382110595703	131.403686523438	14.6146326065063	-605.185607910156	88.2560348510742	-207.730773925781	177.521820068359	-230.468170166016	25.0077705383301	72.2172470092773	335.430969238281	-87.694694519043	-76.7324676513672	-362.773681640625	115.675926208496	75.5330047607422	-160.763946533203
-113.331558227539	-7390.275390625	-115.196533203125	160.029296875	-759.255554199219	-242.552703857422	-654.959228515625	404.691162109375	-395.731475830078	1001.12109375	-107.094955444336	-93.1660003662109	-249.078323364258	-120.932861328125	-295.475738525391	934.954467773438	-84.6038589477539	292.755920410156	487.496978759766	348.275573730469	95.215202331543	-5.23112964630127	-649.149108886719	101.819458007812	-224.775970458984	181.604354858398	-190.71321105957	15.0007066726685	54.142936706543	280.308685302734	-74.1195983886719	-48.4264945983887	-291.376953125	125.275207519531	108.62931060791	-153.816177368164
-453.362579345703	-5805.06689453125	-182.180999755859	25.4656772613525	-805.940185546875	-188.234146118164	-650.745483398438	411.271331787109	-386.093444824219	984.502258300781	-142.064727783203	-95.1410827636719	-194.161041259766	-35.8414497375488	-365.443298339844	791.45654296875	-117.627670288086	315.836761474609	377.582641601562	447.393585205078	82.7871551513672	-10.3314733505249	-651.792175292969	69.3837051391602	-298.064056396484	183.5283203125	-128.227432250977	15.7005014419556	48.8245010375977	237.506423950195	-79.9169998168945	-47.5657157897949	-245.252136230469	88.7182159423828	96.3143005371094	-131.695526123047
-780.72265625	-4118.7236328125	-220.046844482422	-112.118141174316	-836.6259765625	-191.364547729492	-630.594482421875	426.215942382812	-368.637908935547	1006.46148681641	-172.23713684082	-78.0348739624023	-184.470642089844	33.2547416687012	-460.902740478516	647.625244140625	-134.461624145508	342.406494140625	284.05517578125	553.605224609375	75.5925140380859	-1.31539511680603	-655.56689453125	39.4938697814941	-412.043914794922	202.605895996094	-58.8012542724609	27.3584842681885	2.21953845024109	233.908950805664	-82.3830795288086	-48.7124633789062	-190.433212280273	78.6553726196289	121.313697814941	-130.635635375977
-1089.80981445312	-2364.19506835938	-288.6923828125	-232.635879516602	-883.12939453125	-164.941513061523	-575.088989257812	419.28271484375	-351.281768798828	1054.47265625	-176.605422973633	-21.6989879608154	-188.546157836914	104.897537231445	-569.475708007812	534.40185546875	-163.254440307617	360.296813964844	231.624969482422	630.790222167969	54.0403289794922	3.55971837043762	-637.825927734375	46.704719543457	-445.529266357422	221.878067016602	-5.86137533187866	23.4758777618408	-20.9838562011719	138.037368774414	-128.763687133789	-31.544900894165	-144.598678588867	93.2558135986328	150.319229125977	-91.6392517089844
-1408.23681640625	-594.203979492188	-326.177032470703	-362.713409423828	-906.588317871094	-114.545295715332	-513.543518066406	395.425262451172	-333.916320800781	1045.33728027344	-200.366622924805	2.05618476867676	-167.473709106445	169.728729248047	-646.146362304688	429.207916259766	-219.906707763672	374.027618408203	133.264724731445	724.544250488281	51.7636413574219	29.8113708496094	-621.928039550781	33.170482635498	-508.263702392578	228.685852050781	12.5049314498901	12.230263710022	-41.7105369567871	73.9520645141602	-152.280670166016	-68.8371276855469	-88.5344009399414	90.5523452758789	143.418884277344	-48.4005737304688
-1728.38806152344	1183.63439941406	-353.22216796875	-455.659271240234	-902.102111816406	-98.2362976074219	-467.857452392578	402.76171875	-302.410461425781	1018.03283691406	-237.935760498047	-0.963961660861969	-182.70280456543	246.447326660156	-713.382568359375	281.339385986328	-257.790313720703	393.934417724609	61.6168518066406	801.63134765625	11.6134977340698	82.2578582763672	-598.610656738281	14.2013444900513	-576.210815429688	233.271423339844	28.0054836273193	15.9774303436279	-26.7057075500488	59.3395118713379	-197.002532958984	-67.0878448486328	-51.8003349304199	62.5149230957031	131.18180847168	-36.4087409973145
-2079.7021484375	2884.490234375	-419.093078613281	-563.76513671875	-914.307678222656	-86.1928329467773	-402.207916259766	413.011138916016	-286.139343261719	1026.73474121094	-255.838714599609	10.1476898193359	-200.709320068359	330.151275634766	-772.085388183594	157.996810913086	-273.098693847656	414.94091796875	21.7285957336426	869.577880859375	-3.97483491897583	160.245086669922	-546.364074707031	-7.2366828918457	-606.866943359375	252.916625976562	57.6472816467285	14.127646446228	-8.43029403686523	8.51752185821533	-269.131652832031	-48.636531829834	-8.11329650878906	28.3421516418457	106.648933410645	-48.5832862854004
-2374.27124023438	4526.6220703125	-461.598724365234	-663.063232421875	-907.387573242188	-29.1358070373535	-340.937835693359	380.017669677734	-269.800506591797	1028.18029785156	-329.975616455078	22.8736000061035	-187.480163574219	409.272430419922	-757.4873046875	97.0590438842773	-271.784881591797	461.274719238281	-20.4006729125977	962.217041015625	20.5449829101562	238.711791992188	-519.835815429688	-26.5177879333496	-627.829406738281	252.973556518555	73.2698974609375	-1.90297961235046	-64.6238708496094	-32.2378959655762	-341.298522949219	-87.9102096557617	58.3602828979492	24.8994693756104	90.9779815673828	-21.8344993591309
-2588.8837890625	6062.73681640625	-507.683654785156	-760.037963867188	-877.909484863281	-15.1059303283691	-264.978851318359	390.025573730469	-257.458618164062	979.955871582031	-391.599914550781	49.2612457275391	-170.627639770508	489.259979248047	-762.498107910156	2.06418704986572	-335.447662353516	464.500885009766	-58.8583717346191	1006.55645751953	19.6408233642578	312.660766601562	-479.174407958984	-31.8674697875977	-626.909118652344	255.861312866211	61.0311164855957	32.3091049194336	-76.5715026855469	-45.3455543518066	-381.33203125	-89.6977233886719	87.1883010864258	0.520815312862396	122.725006103516	35.0152130126953
-2778.04956054688	7478.90625	-537.487731933594	-854.289184570312	-845.59521484375	-36.2947845458984	-172.658432006836	394.999572753906	-259.493591308594	921.936462402344	-400.400634765625	49.9047966003418	-157.811752319336	566.456787109375	-788.442810058594	-66.0742492675781	-380.600189208984	472.471313476562	-101.74388885498	1034.50732421875	25.9308166503906	385.56591796875	-420.989074707031	-31.961950302124	-657.856323242188	250.031829833984	51.8228187561035	28.2944355010986	-87.0249481201172	-57.5579376220703	-430.203918457031	-76.7397689819336	124.133232116699	-40.5866088867188	98.2671356201172	8.58030128479004
-2931.77026367188	8777.6357421875	-567.171569824219	-923.460876464844	-807.220458984375	10.9179859161377	-110.642684936523	380.862335205078	-199.944259643555	857.043212890625	-470.635589599609	43.8611640930176	-164.276840209961	628.951354980469	-789.469482421875	-150.849182128906	-398.335754394531	495.043609619141	-95.3484039306641	1078.24291992188	37.9861679077148	502.197509765625	-412.329040527344	-42.441219329834	-679.364562988281	247.38069152832	48.1490364074707	-14.5045852661133	-99.8005599975586	-79.4724655151367	-491.334808349609	-51.4948234558105	116.250823974609	-31.9340114593506	66.0061874389648	0.804541409015656
-3039.65795898438	9910.9150390625	-576.246459960938	-1006.97308349609	-741.502380371094	47.9599494934082	-29.8105850219727	400.761810302734	-177.218521118164	805.234252929688	-500.760040283203	60.622989654541	-185.247329711914	684.989074707031	-754.430908203125	-260.3046875	-471.342010498047	519.460693359375	-111.411773681641	1103.46606445312	24.292028427124	604.25830078125	-394.630249023438	-93.84619140625	-672.273254394531	258.039184570312	34.3121032714844	-3.23122477531433	-109.655776977539	-94.8215866088867	-480.463897705078	-70.8197784423828	103.757377624512	-38.1321754455566	68.9979248046875	23.9206256866455
-3088.66870117188	10922.1728515625	-556.048828125	-1040.150390625	-707.621459960938	73.6079788208008	50.2099113464355	385.877105712891	-194.709915161133	727.75439453125	-502.373748779297	68.4284057617188	-199.374420166016	759.878295898438	-766.372619628906	-286.375335693359	-509.996307373047	543.805541992188	-90.4976272583008	1095.80773925781	20.5405082702637	690.950561523438	-375.292724609375	-136.857543945312	-644.145446777344	215.114990234375	69.6348876953125	8.82806777954102	-167.250183105469	-109.779495239258	-494.9521484375	-93.3251953125	92.8951263427734	-47.3378639221191	77.205924987793	16.7665710449219
-3062.20556640625	11787.73046875	-599.345825195312	-1058.28857421875	-645.011596679688	105.734672546387	100.367202758789	371.688690185547	-137.150283813477	605.562072753906	-554.024841308594	69.7055587768555	-216.122741699219	812.436950683594	-800.393310546875	-335.559051513672	-552.067138671875	509.572296142578	-57.0141296386719	1051.41650390625	41.5903549194336	779.487426757812	-376.284698486328	-140.366470336914	-633.433898925781	205.765045166016	82.2235717773438	-1.05067873001099	-218.09635925293	-157.801376342773	-492.444519042969	-62.3391265869141	86.6281280517578	-54.0349273681641	76.021354675293	15.3372688293457
-2997.2431640625	12462.4384765625	-619.306030273438	-1075.37890625	-538.749206542969	144.425201416016	171.250915527344	330.282836914062	-111.703178405762	535.627258300781	-551.622619628906	103.706871032715	-235.177276611328	848.193542480469	-775.7998046875	-381.741668701172	-618.080810546875	526.011352539062	-85.6941604614258	1021.89208984375	38.2671852111816	807.739868164062	-322.802154541016	-164.105804443359	-624.63427734375	193.1396484375	101.264823913574	4.59898519515991	-257.187103271484	-189.484603881836	-463.38671875	-88.4319686889648	67.1165466308594	-78.757568359375	50.5566635131836	-6.62370252609253
-2911.82739257812	12935.076171875	-601.223327636719	-1069.66027832031	-443.029266357422	155.060317993164	260.609802246094	250.90705871582	-149.831726074219	430.108093261719	-533.595825195312	128.520980834961	-265.211517333984	865.75634765625	-789.631713867188	-402.431671142578	-655.521789550781	545.357727050781	-39.2171401977539	993.725891113281	35.4197044372559	844.052734375	-295.89990234375	-188.644287109375	-626.352600097656	168.067337036133	143.397171020508	-14.2646417617798	-291.351501464844	-234.408599853516	-480.416168212891	-108.041732788086	18.3267421722412	-60.2801551818848	62.8649559020996	20.8836212158203
-2749.31689453125	13157.734375	-626.937316894531	-1051.37243652344	-352.332122802734	167.771423339844	345.360137939453	242.889846801758	-102.796241760254	319.989105224609	-547.310485839844	103.533889770508	-300.784790039062	838.5498046875	-813.376281738281	-430.1806640625	-681.637634277344	516.309875488281	-33.3910064697266	921.850769042969	32.4716911315918	841.950622558594	-309.142242431641	-209.040557861328	-637.111450195312	185.267654418945	82.8473510742188	-34.987964630127	-332.417877197266	-307.598175048828	-488.346435546875	-93.7392959594727	4.86966323852539	-30.0733299255371	42.4162406921387	48.4529075622559
-2523.14379882812	13135.90625	-653.01953125	-994.353454589844	-286.024444580078	207.049652099609	413.376495361328	214.321166992188	-39.5770378112793	261.25244140625	-558.263916015625	95.2712173461914	-350.470275878906	822.396240234375	-815.788818359375	-398.955474853516	-708.711547851562	562.889099121094	-59.1970672607422	834.128845214844	17.2605381011963	769.379089355469	-282.133209228516	-252.99951171875	-630.735656738281	170.970199584961	116.823928833008	-2.88891124725342	-355.067962646484	-312.515777587891	-475.972625732422	-112.167205810547	-63.3859977722168	-15.0637493133545	44.5558128356934	19.3316802978516
-2255.2744140625	12895.40625	-643.954406738281	-926.077087402344	-195.565856933594	191.893035888672	492.776763916016	138.269088745117	-42.1543731689453	135.495300292969	-538.621948242188	78.4059143066406	-381.271118164062	811.559814453125	-771.912048339844	-409.406311035156	-717.772338867188	591.110778808594	-33.4992523193359	750.035278320312	0.943570852279663	713.768127441406	-269.266632080078	-265.1650390625	-613.888000488281	144.632202148438	179.541732788086	-2.15076684951782	-345.371246337891	-357.271087646484	-463.868377685547	-124.00830078125	-129.729675292969	-19.3212966918945	62.183177947998	25.2964019775391
-1957.00354003906	12391.021484375	-610.32568359375	-831.546081542969	-117.076866149902	177.105880737305	584.738464355469	63.5226440429688	-17.1808605194092	32.558235168457	-502.536407470703	26.0062942504883	-404.419769287109	776.749816894531	-747.423034667969	-455.136505126953	-685.765502929688	578.281799316406	-51.0924758911133	694.565246582031	-12.267484664917	661.933654785156	-255.124160766602	-287.879974365234	-570.865539550781	138.756576538086	112.319076538086	-16.0651454925537	-350.177368164062	-397.624603271484	-463.777893066406	-110.792541503906	-178.709274291992	-0.753606021404266	31.9008331298828	36.4011077880859
-1640.77124023438	11666.44921875	-582.337097167969	-746.175537109375	-45.0959014892578	180.912750244141	640.407592773438	12.3931093215942	-16.8290138244629	-42.2105255126953	-471.239074707031	1.78779125213623	-452.281860351562	707.115478515625	-730.453918457031	-440.202209472656	-647.574645996094	610.040161132812	-54.7228736877441	639.367004394531	-29.4774227142334	625.645141601562	-221.231597900391	-291.174011230469	-579.217712402344	167.42366027832	82.2062377929688	-10.1193943023682	-331.844360351562	-373.342712402344	-453.403869628906	-116.085739135742	-231.803268432617	30.3267917633057	31.8408374786377	14.9841251373291
-1323.81884765625	10731.3134765625	-566.036315917969	-660.011169433594	32.9953498840332	165.620681762695	673.650512695312	-37.1992111206055	-11.7400159835815	-127.847839355469	-450.210601806641	-34.1430931091309	-485.471069335938	631.654907226562	-642.918579101562	-401.203704833984	-591.505310058594	589.961730957031	-63.9651412963867	546.23046875	-54.0905647277832	583.1640625	-202.793579101562	-286.289886474609	-542.42431640625	162.543121337891	15.4767484664917	-19.1850872039795	-284.929016113281	-381.810180664062	-407.318054199219	-106.997123718262	-263.303375244141	8.05700778961182	11.5945205688477	25.5548419952393
-995.660461425781	9576.5966796875	-530.949523925781	-542.954711914062	88.8712005615234	176.842666625977	727.14697265625	-124.594802856445	35.6204261779785	-192.472671508789	-433.124450683594	-103.224189758301	-542.547058105469	583.296569824219	-567.48828125	-388.398345947266	-556.352661132812	534.220092773438	-96.8636245727539	456.252899169922	-17.3719329833984	527.256103515625	-189.318511962891	-347.276123046875	-462.508361816406	135.138717651367	-60.6742820739746	-33.9219818115234	-256.799285888672	-350.875793457031	-371.142791748047	-114.303291320801	-334.764709472656	-2.83156204223633	1.07083761692047	44.8795967102051
-638.787231445312	8286.4248046875	-494.438110351562	-423.746612548828	136.93733215332	185.327270507812	749.267517089844	-161.789184570312	27.1641044616699	-266.103363037109	-369.052307128906	-165.727890014648	-604.096984863281	499.045043945312	-517.065002441406	-381.569305419922	-549.89208984375	505.435272216797	-120.194633483887	332.24072265625	37.3151741027832	510.866180419922	-201.748886108398	-350.814453125	-424.125610351562	135.424728393555	-98.8946304321289	-49.6616020202637	-225.232208251953	-324.334991455078	-364.784301757812	-177.421844482422	-350.510559082031	0.61060231924057	-6.9277663230896	35.030933380127
-294.255065917969	6878.5283203125	-440.743194580078	-295.399749755859	188.079498291016	165.407974243164	737.321899414062	-191.713714599609	8.1379222869873	-304.901763916016	-317.021179199219	-209.87483215332	-633.579284667969	426.094757080078	-456.168701171875	-352.047668457031	-490.387084960938	435.352233886719	-121.035041809082	217.262954711914	59.443172454834	508.598419189453	-207.006607055664	-338.620758056641	-373.915954589844	126.263229370117	-192.502807617188	-36.1249923706055	-243.893020629883	-309.415954589844	-317.625335693359	-174.753646850586	-379.443420410156	-38.6686058044434	-36.1701774597168	58.9748420715332
64.3358917236328	5368.78369140625	-397.205139160156	-180.344772338867	246.016983032227	144.555252075195	757.908264160156	-251.326019287109	17.5107269287109	-363.523315429688	-302.416381835938	-241.607543945312	-674.197631835938	354.875152587891	-381.981048583984	-319.012634277344	-472.289916992188	376.149078369141	-116.872184753418	104.880477905273	87.0276870727539	475.052185058594	-198.621978759766	-388.394317626953	-312.407501220703	126.131683349609	-241.087921142578	-37.4262733459473	-304.514007568359	-260.502960205078	-297.457611083984	-172.434295654297	-432.099761962891	-58.6785430908203	-43.3028373718262	90.4312896728516
448.757965087891	3791.98583984375	-402.602478027344	-33.193187713623	270.291625976562	122.976379394531	766.159545898438	-281.050323486328	14.3171968460083	-390.404083251953	-254.096817016602	-300.474761962891	-723.65087890625	268.874938964844	-316.024597167969	-246.667678833008	-465.276062011719	297.767791748047	-149.249801635742	-40.7283172607422	125.444816589355	421.510070800781	-179.250076293945	-426.688018798828	-219.717025756836	113.165641784668	-247.278762817383	-25.2746295928955	-319.330200195312	-215.042816162109	-277.091094970703	-243.359527587891	-443.2607421875	-42.3774147033691	-33.245677947998	63.0748558044434
756.769287109375	2209.9482421875	-364.238952636719	121.090759277344	295.174865722656	102.938034057617	756.322631835938	-302.316497802734	8.33647060394287	-375.451263427734	-211.315216064453	-324.483764648438	-760.331909179688	191.387725830078	-242.142044067383	-146.031814575195	-402.639373779297	196.102386474609	-122.509407043457	-166.442092895508	167.695724487305	409.805725097656	-143.814178466797	-444.390502929688	-120.492660522461	102.53108215332	-246.696792602539	-1.52394461631775	-340.772277832031	-169.841583251953	-208.323181152344	-267.279663085938	-526.525207519531	-68.9935607910156	-12.4890384674072	73.9349975585938
1012.07983398438	564.820983886719	-339.078094482422	258.104553222656	327.751373291016	65.1594924926758	714.719482421875	-338.718994140625	-0.0822107270359993	-421.559112548828	-201.717407226562	-327.709716796875	-793.904907226562	79.5684661865234	-215.303009033203	-41.7872047424316	-375.958770751953	137.391174316406	-51.3189811706543	-331.307464599609	204.132141113281	401.315063476562	-121.687347412109	-468.095794677734	-8.48581981658936	106.334800720215	-204.901504516602	-31.6714572906494	-406.405395507812	-122.656127929688	-190.507232666016	-275.510192871094	-577.439514160156	-96.5508041381836	-50.9608459472656	92.366569519043
1321.24951171875	-1103.47827148438	-325.847229003906	404.265716552734	335.963775634766	27.9586429595947	696.717102050781	-396.669036865234	-6.08067893981934	-443.223327636719	-159.590774536133	-395.051605224609	-822.463195800781	4.76181316375732	-164.825958251953	81.8403549194336	-340.170867919922	64.7573165893555	-18.1150665283203	-481.928985595703	223.336853027344	356.544006347656	-89.44287109375	-500.963348388672	61.1381454467773	85.8439865112305	-154.166015625	-6.33049964904785	-437.564971923828	-72.9258804321289	-142.619659423828	-297.104064941406	-594.846862792969	-106.438613891602	-32.7942695617676	76.4839019775391
1572.55981445312	-2708.46826171875	-272.842590332031	516.800415039062	331.885284423828	-36.0187911987305	670.197814941406	-448.039245605469	8.41755294799805	-421.654968261719	-85.1698379516602	-446.374481201172	-824.108764648438	-89.9143218994141	-70.6867218017578	174.549179077148	-326.000640869141	16.8058032989502	41.2165985107422	-608	265.480316162109	350.331268310547	-88.1503753662109	-496.916351318359	81.2821578979492	79.5418319702148	-123.717163085938	25.1516551971436	-444.864685058594	-40.2064552307129	-74.5837554931641	-322.881652832031	-636.086853027344	-119.037406921387	5.25754308700562	87.8162384033203
1733.57824707031	-4331.7890625	-242.541091918945	621.431457519531	296.734558105469	-86.506965637207	572.872985839844	-440.016235351562	17.6602516174316	-382.718109130859	-38.2992057800293	-482.743377685547	-821.499328613281	-205.713989257812	-68.1452331542969	259.573364257812	-291.320648193359	-19.5891895294189	90.4648208618164	-730.325134277344	314.453216552734	334.844848632812	-71.7199630737305	-485.710601806641	147.711837768555	77.8570938110352	-96.8736419677734	9.84174823760986	-472.058410644531	11.4608879089355	-34.3424797058105	-347.464996337891	-651.076477050781	-107.108940124512	-18.9540710449219	48.4792938232422
1924.77087402344	-5865.27978515625	-199.35041809082	716.573974609375	271.009368896484	-97.9574356079102	507.333374023438	-433.029815673828	11.0155639648438	-364.171936035156	-28.6217384338379	-544.825500488281	-829.523864746094	-260.077819824219	-76.3312072753906	356.002227783203	-217.886276245117	-51.3433685302734	103.987617492676	-818.903381347656	331.137298583984	285.529693603516	-45.4928779602051	-516.357543945312	186.098510742188	66.2985305786133	-33.6719169616699	16.1356220245361	-483.042877197266	59.3678779602051	25.9509811401367	-334.817138671875	-673.814575195312	-90.856201171875	50.003288269043	57.911994934082
2072.50512695312	-7279.76025390625	-170.161483764648	789.971008300781	237.199813842773	-142.654876708984	420.074066162109	-476.257598876953	8.99457836151123	-312.898254394531	12.5575246810913	-587.779235839844	-820.031127929688	-317.119964599609	-48.5065841674805	399.555816650391	-214.247055053711	-41.7878913879395	169.543045043945	-899.399108886719	354.074981689453	272.910186767578	-49.6414184570312	-524.801940917969	174.466201782227	44.1865615844727	49.6868476867676	7.51774501800537	-466.90576171875	103.402015686035	63.0612564086914	-312.187530517578	-700.414245605469	-77.519905090332	89.2075653076172	72.9994583129883
2167.97729492188	-8563.5087890625	-164.334976196289	824.906188964844	176.571075439453	-188.068328857422	314.284210205078	-506.907043457031	34.0086898803711	-243.605712890625	73.6059188842773	-634.606689453125	-812.83154296875	-382.538421630859	-11.3094215393066	432.950500488281	-179.580535888672	-3.99704909324646	182.025283813477	-961.413024902344	343.471160888672	233.997894287109	-21.7887439727783	-518.945495605469	185.452011108398	14.393123626709	84.5583648681641	-13.5885314941406	-440.275604248047	195.732391357422	79.5560531616211	-281.58154296875	-703.178161621094	-92.0496826171875	75.3615341186523	66.0188293457031
2269.65844726562	-9673.517578125	-134.008895874023	843.176879882812	118.742065429688	-221.007568359375	208.173324584961	-478.079711914062	28.4423389434814	-219.523208618164	79.1822357177734	-663.749389648438	-831.392517089844	-428.820983886719	26.3541584014893	466.102172851562	-134.758193969727	9.61599540710449	159.063186645508	-1005.60174560547	360.949249267578	206.539443969727	-30.9080486297607	-536.882080078125	218.180328369141	-18.4078063964844	119.098976135254	-0.832188665866852	-405.960235595703	250.520446777344	93.6165161132812	-285.724548339844	-686.897705078125	-93.7883911132812	91.4851760864258	87.7214431762695
2308.24291992188	-10646.7060546875	-96.7404251098633	880.364624023438	32.286018371582	-261.919372558594	96.619384765625	-447.277862548828	39.6333198547363	-157.905410766602	100.562927246094	-663.835876464844	-820.227966308594	-458.921630859375	75.8888244628906	440.07080078125	-110.648178100586	7.51256132125854	163.809600830078	-1005.90600585938	401.867340087891	194.810852050781	-47.7037811279297	-556.572387695312	224.12712097168	-65.4160842895508	150.756484985352	9.72741317749023	-371.670928955078	297.918914794922	95.2014617919922	-294.393615722656	-684.335693359375	-91.3802185058594	101.232749938965	74.0945587158203
2291.24169921875	-11373.3408203125	-79.6901016235352	868.960205078125	-46.9420013427734	-321.257598876953	12.4497442245483	-452.441680908203	71.5464096069336	-102.513732910156	143.642120361328	-697.380493164062	-796.998962402344	-467.619140625	161.008697509766	442.934356689453	-78.9947967529297	32.793586730957	146.289672851562	-1009.93957519531	414.096649169922	144.370407104492	-30.8794898986816	-544.328796386719	206.533050537109	-74.187858581543	134.579147338867	22.1597995758057	-354.428070068359	398.968353271484	98.4053039550781	-273.121124267578	-664.742858886719	-105.980682373047	106.434097290039	121.28678894043
2204.73022460938	-11864.490234375	-85.873420715332	827.139526367188	-153.387710571289	-331.251220703125	-105.961456298828	-416.142425537109	34.0563888549805	-50.0175971984863	132.790618896484	-722.191040039062	-801.341918945312	-495.555084228516	257.0478515625	420.816741943359	-65.0522079467773	5.47943353652954	166.202774047852	-1016.70190429688	447.473388671875	112.549507141113	-5.70986747741699	-512.468322753906	181.513687133789	-83.8031921386719	176.031494140625	52.8222808837891	-318.410583496094	464.38916015625	106.5673828125	-275.672180175781	-612.4560546875	-109.702995300293	109.943717956543	147.184600830078
2035.63977050781	-12131.7197265625	-95.2819747924805	782.826354980469	-265.553253173828	-344.688995361328	-223.402816772461	-356.367828369141	43.2153968811035	23.0625019073486	124.774261474609	-708.974182128906	-758.565246582031	-533.066955566406	326.158264160156	336.746765136719	-69.2659912109375	-23.212797164917	160.108154296875	-963.713989257812	449.08984375	76.566535949707	14.8492803573608	-521.02099609375	144.022644042969	-134.784164428711	193.917587280273	70.6970825195312	-265.681701660156	509.020416259766	120.831871032715	-250.412200927734	-573.590026855469	-112.431373596191	121.978675842285	151.926223754883
