4.00
10/Sep/2025	14:53:39	8000
2.00	4.00

Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9	Channel 10	Channel 11	Channel 12
2028.32629394531	2242.68432617188	1100.21496582031	212.994827270508	430.996887207031	685.088562011719	554.610168457031	535.623657226562	535.285400390625	288.719268798828	815.083312988281	161.812377929688
2602.54028320312	3224.06225585938	1101.50659179688	-55.1559143066406	446.075836181641	824.784301757812	541.136535644531	637.366271972656	508.760559082031	292.591613769531	743.2041015625	154.035308837891
3122.05249023438	4172.6640625	1060.06420898438	-347.125122070312	497.21142578125	934.947387695312	507.803588867188	745.431518554688	449.2998046875	272.162139892578	653.935852050781	124.365058898926
3619.15649414062	5019.06494140625	1033.86608886719	-639.364929199219	519.710815429688	1032.47631835938	493.480773925781	791.759826660156	403.981201171875	255.901092529297	597.587341308594	97.1842269897461
3985.04345703125	5824.37109375	1039.11755371094	-857.323852539062	554.31298828125	1118.03735351562	501.896697998047	838.955871582031	383.175018310547	286.540100097656	540.685119628906	99.3865966796875
4286.67138671875	6572.38525390625	964.475158691406	-1104.00952148438	617.790100097656	1147.07421875	438.929901123047	890.87841796875	347.831970214844	256.514526367188	443.527282714844	104.750350952148
4520.45361328125	7193.9921875	862.561218261719	-1334.02954101562	617.671142578125	1195.91638183594	389.114135742188	900.201843261719	348.705932617188	244.395980834961	386.340118408203	96.1182174682617
4645.90478515625	7702.03466796875	812.668640136719	-1533.60168457031	622.845825195312	1212.45166015625	392.893524169922	901.759216308594	304.442260742188	244.415237426758	363.461547851562	89.7645111083984
4764.40673828125	8163.4794921875	748.223510742188	-1708.43505859375	631.073425292969	1181.10974121094	357.044952392578	897.112060546875	263.491760253906	215.26513671875	319.015594482422	106.304985046387
4750.2314453125	8500.1630859375	642.610473632812	-1835.24438476562	638.560363769531	1186.8037109375	276.2470703125	866.725952148438	258.077331542969	206.224319458008	282.077453613281	120.975730895996
4654.45703125	8632.5869140625	529.27392578125	-1936.94873046875	628.134338378906	1147.60766601562	231.935241699219	825.887756347656	243.215545654297	204.118804931641	256.661926269531	111.88175201416
4474.02294921875	8721.8994140625	412.199859619141	-2003.98352050781	620.472961425781	1074.40881347656	212.474899291992	742.009399414062	244.339965820312	202.50227355957	231.615966796875	99.9629364013672
4167.41015625	8663.4296875	313.760559082031	-2052.27490234375	611.991271972656	1045.11401367188	149.205825805664	648.834594726562	200.090255737305	219.215850830078	198.197555541992	91.9581985473633
3793.65771484375	8424.96484375	205.960739135742	-2047.03576660156	563.867309570312	968.050842285156	110.004287719727	577.160522460938	171.20182800293	230.4892578125	162.144226074219	95.9760284423828
3337.56494140625	8057.06640625	93.0582046508789	-1980.1005859375	531.549255371094	868.619140625	71.7799987792969	461.257598876953	184.32096862793	267.867584228516	141.226013183594	133.387847900391
2858.79663085938	7509.93603515625	-7.95420980453491	-1887.24694824219	503.200958251953	804.587768554688	14.8701114654541	332.610809326172	175.208740234375	332.131042480469	128.507171630859	129.773071289062
2270.28344726562	6896.9833984375	-102.327789306641	-1757.89001464844	486.055236816406	694.847595214844	-6.44514799118042	208.485244750977	159.559906005859	371.123626708984	117.826118469238	136.302505493164
1645.73400878906	6198.177734375	-175.166961669922	-1609.8974609375	464.475219726562	570.302856445312	-21.5039100646973	91.8977813720703	130.741607666016	408.472015380859	135.918121337891	166.221282958984
1044.02185058594	5385.1181640625	-265.012390136719	-1430.23718261719	440.536743164062	461.171234130859	-68.0418243408203	-23.4754085540771	142.193054199219	453.900756835938	144.023727416992	164.726760864258
386.324279785156	4505.1875	-323.423095703125	-1218.013671875	414.796295166016	320.672790527344	-105.334541320801	-130.949127197266	122.154167175293	477.604583740234	144.190048217773	207.656661987305
-242.205047607422	3593.369140625	-361.474639892578	-945.581481933594	377.507598876953	176.355163574219	-97.3098678588867	-221.348968505859	102.262077331543	515.740478515625	171.594161987305	227.499465942383
-876.99609375	2623.24291992188	-430.975769042969	-679.254821777344	341.838012695312	59.7781791687012	-99.6484527587891	-324.952545166016	133.095550537109	561.775939941406	177.991027832031	235.676971435547
-1515.29931640625	1595.99377441406	-466.710144042969	-441.573486328125	338.302337646484	-27.3084983825684	-112.262840270996	-432.746276855469	138.011428833008	547.894775390625	193.153335571289	252.922698974609
-2117.00122070312	611.677490234375	-490.014678955078	-137.355728149414	343.391784667969	-130.817489624023	-118.204833984375	-524.433471679688	155.963317871094	530.021911621094	213.181381225586	245.961990356445
-2687.353515625	-358.495971679688	-502.252807617188	166.135452270508	312.787445068359	-268.586730957031	-146.614685058594	-607.325073242188	161.202224731445	522.082458496094	256.931671142578	258.719879150391
-3180.92065429688	-1317.33239746094	-488.655822753906	456.818267822266	305.444152832031	-352.66796875	-143.797698974609	-686.387268066406	185.093399047852	521.48193359375	308.828735351562	294.047760009766
-3676.05590820312	-2227.05493164062	-447.581787109375	744.500915527344	276.195648193359	-424.831481933594	-99.3922653198242	-730.973754882812	197.219589233398	497.992126464844	328.660583496094	339.432800292969
-4109.6015625	-3137.18823242188	-388.510162353516	1036.11389160156	238.991882324219	-514.196411132812	-104.327774047852	-775.417907714844	212.932098388672	487.973785400391	367.582763671875	332.91552734375
-4425.681640625	-3965.986328125	-348.120391845703	1306.48461914062	224.139282226562	-545.004760742188	-101.602081298828	-839.519714355469	247.392318725586	493.998321533203	385.439849853516	340.389343261719
-4720.92236328125	-4688.06494140625	-256.372131347656	1560.19091796875	210.71435546875	-559.097595214844	-61.5844917297363	-851.5419921875	233.753448486328	450.133239746094	398.647674560547	379.844207763672
-4912.15283203125	-5377.3271484375	-170.717971801758	1814.89489746094	187.487396240234	-579.304077148438	-53.0740776062012	-851.197814941406	272.977416992188	468.107727050781	426.293212890625	380.234985351562
-5006.59228515625	-5935.19384765625	-85.7737274169922	2006.81982421875	140.611404418945	-574.57763671875	-18.1077251434326	-875.748657226562	296.489685058594	453.621643066406	428.811706542969	370.681793212891
-5031.65673828125	-6357.61962890625	41.3242988586426	2195.86279296875	157.211975097656	-532.117553710938	31.5829048156738	-836.6796875	274.332824707031	447.659454345703	436.940704345703	365.311889648438
-4981.5908203125	-6689.5205078125	112.992088317871	2354.39672851562	168.568817138672	-511.132598876953	67.5820693969727	-794.421569824219	302.045928955078	478.705963134766	445.423248291016	345.366668701172
-4853.1806640625	-6891.4384765625	231.180236816406	2461.41577148438	147.371185302734	-469.823577880859	84.8551177978516	-762.35205078125	317.795135498047	439.284606933594	408.661346435547	321.800476074219
-4613.88623046875	-6977.39599609375	389.851470947266	2584.01220703125	148.124481201172	-370.988006591797	80.6631164550781	-685.325378417969	333.272247314453	432.613739013672	371.573089599609	325.573150634766
-4331.955078125	-6946.001953125	489.191986083984	2628.31396484375	155.642822265625	-326.357299804688	114.482635498047	-612.023559570312	360.121887207031	417.278381347656	361.653747558594	328.529663085938
-3955.94848632812	-6774.14501953125	597.970886230469	2604.46533203125	178.158126831055	-220.886306762695	157.712005615234	-528.000244140625	366.172973632812	386.507659912109	344.879852294922	334.547332763672
-3539.52685546875	-6467.34423828125	708.364685058594	2598.04028320312	193.520202636719	-72.9473342895508	185.993026733398	-450.033111572266	359.952056884766	356.694152832031	340.136138916016	306.229278564453
-3085.46533203125	-6024.78662109375	814.080017089844	2521.50927734375	207.423294067383	13.0668411254883	215.880752563477	-378.642791748047	361.532501220703	315.5205078125	339.973419189453	265.052154541016
-2523.34399414062	-5471.990234375	937.224792480469	2376.3173828125	204.326263427734	142.44563293457	228.039047241211	-279.106719970703	387.793182373047	291.151031494141	306.826904296875	285.720520019531
-1983.83166503906	-4845.54736328125	1018.60302734375	2270.23583984375	240.842575073242	271.882232666016	226.718948364258	-187.918548583984	381.707794189453	296.073089599609	287.961578369141	289.316619873047
-1410.224609375	-4094.052734375	1097.74792480469	2118.76611328125	309.907440185547	391.249053955078	236.42366027832	-111.3818359375	368.71240234375	275.945587158203	321.145904541016	287.330230712891
-801.823364257812	-3265.43676757812	1180.52087402344	1887.3779296875	338.394409179688	532.208435058594	282.855072021484	-0.234317988157272	386.789093017578	246.217819213867	320.836608886719	330.738647460938
-193.491928100586	-2409.56982421875	1213.79992675781	1658.73645019531	365.228118896484	669.641235351562	296.743682861328	108.24870300293	376.547332763672	272.586547851562	320.765106201172	316.248657226562
430.731536865234	-1464.69848632812	1264.1484375	1387.33093261719	405.226654052734	811.436401367188	266.631072998047	227.50325012207	342.405487060547	266.226043701172	333.187438964844	269.861999511719
1010.15240478516	-481.10009765625	1274.66979980469	1128.47302246094	452.429901123047	960.904113769531	308.413299560547	365.375396728516	329.125427246094	270.640838623047	326.975708007812	263.654327392578
1560.24108886719	479.80322265625	1248.98193359375	867.70751953125	461.996551513672	1096.94079589844	324.158966064453	457.350830078125	277.397003173828	281.395111083984	334.634368896484	246.172988891602
2074.35913085938	1436.04064941406	1241.08630371094	542.266296386719	489.054565429688	1203.28637695312	279.294189453125	583.326171875	207.232971191406	269.751190185547	288.591156005859	214.103210449219
2577.63427734375	2410.28002929688	1211.04309082031	259.695068359375	543.354431152344	1294.7705078125	243.561645507812	694.371276855469	189.827255249023	274.596557617188	203.758666992188	199.689910888672
2991.57934570312	3365.28979492188	1181.48059082031	-4.22624397277832	555.8251953125	1360.896484375	227.246154785156	755.082092285156	136.000961303711	254.50358581543	132.495391845703	226.712203979492
3322.30639648438	4296.58349609375	1127.77954101562	-300.474487304688	571.745910644531	1450.12951660156	216.56721496582	840.111267089844	63.9689292907715	253.544723510742	49.529598236084	218.292602539062
3635.35961914062	5189.60400390625	1070.71850585938	-591.978088378906	568.378051757812	1500.5380859375	162.216003417969	872.458679199219	21.3819332122803	254.654006958008	-64.3488235473633	174.764511108398
3840.90283203125	5969.5322265625	998.337524414062	-853.973571777344	545.904602050781	1508.14233398438	128.470993041992	875.727661132812	-7.18660259246826	236.326568603516	-146.117691040039	175.877868652344
3952.27465820312	6650.501953125	880.152893066406	-1095.17614746094	528.83984375	1547.44116210938	89.2840118408203	892.255004882812	-42.8020629882812	228.240493774414	-252.22966003418	170.601821899414
3991.60180664062	7235.84814453125	807.282348632812	-1333.84692382812	497.668304443359	1495.51452636719	51.5312080383301	883.097229003906	-98.3695373535156	201.709564208984	-364.963836669922	168.532363891602
3972.63256835938	7690.9716796875	738.478454589844	-1534.30017089844	474.722930908203	1436.96362304688	7.25281476974487	855.335815429688	-109.896446228027	204.013076782227	-438.571258544922	174.450073242188
3871.28759765625	8021.1064453125	588.641906738281	-1699.43322753906	456.117950439453	1397.98254394531	-25.5304489135742	792.000366210938	-139.645736694336	188.160537719727	-509.035034179688	153.005661010742
3678.04223632812	8255.4580078125	487.722320556641	-1850.43298339844	416.553558349609	1300.42602539062	-39.650203704834	753.384521484375	-165.056304931641	120.891067504883	-530.6630859375	146.52522277832
3388.36303710938	8358.6435546875	411.956481933594	-1951.77819824219	378.10009765625	1226.97399902344	-126.670684814453	733.714111328125	-150.054214477539	156.661972045898	-587.068542480469	140.855804443359
3015.23876953125	8313.3154296875	260.834716796875	-1993.23413085938	347.733734130859	1131.18139648438	-171.647018432617	663.400329589844	-175.123397827148	196.153213500977	-588.494934082031	114.69522857666
2613.11254882812	8139.94189453125	158.918106079102	-2037.71484375	302.013641357422	1040.11401367188	-196.44953918457	592.795593261719	-164.512847900391	170.35009765625	-563.076293945312	83.0424499511719
2133.85766601562	7840.5361328125	89.8603439331055	-2066.92578125	257.850311279297	918.444885253906	-236.06526184082	504.362640380859	-143.762893676758	182.951232910156	-567.440124511719	99.7651748657227
1595.88427734375	7445.509765625	-34.1091003417969	-2011.77355957031	230.444625854492	736.786804199219	-288.846832275391	427.346618652344	-199.039215087891	173.145446777344	-513.550354003906	107.728881835938
1019.73352050781	6923.7451171875	-147.189041137695	-1920.80627441406	199.953689575195	639.379760742188	-320.704467773438	340.411834716797	-222.506729125977	172.413955688477	-488.068634033203	84.628791809082
431.442504882812	6299.9326171875	-204.216033935547	-1784.97119140625	180.119430541992	501.131927490234	-314.720581054688	222.812576293945	-176.405456542969	186.353622436523	-443.775024414062	137.484802246094
-188.042358398438	5585.70458984375	-277.830535888672	-1614.78247070312	159.815505981445	319.418365478516	-366.020629882812	127.95157623291	-183.383224487305	170.639572143555	-386.065612792969	121.791564941406
-820.901123046875	4764.08740234375	-339.349273681641	-1455.72668457031	144.873092651367	211.245376586914	-373.664337158203	-9.72915458679199	-213.405944824219	165.453826904297	-340.555603027344	84.9115829467773
-1401.44519042969	3889.9697265625	-375.415954589844	-1238.84399414062	145.923950195312	61.3939208984375	-390.357055664062	-109.935638427734	-206.166275024414	155.902893066406	-319.873199462891	142.610137939453
-2003.83813476562	2967.0712890625	-449.567077636719	-964.916870117188	120.804878234863	-102.215934753418	-424.785675048828	-195.694290161133	-200.320007324219	116.561477661133	-308.869079589844	143.029815673828
-2583.50073242188	1997.88623046875	-479.253051757812	-692.590148925781	118.78247833252	-232.327056884766	-387.614532470703	-304.632476806641	-192.984848022461	73.0919189453125	-280.717010498047	130.725982666016
-3134.09716796875	1006.3076171875	-481.536682128906	-433.190063476562	123.077644348145	-347.326843261719	-384.005126953125	-381.148895263672	-194.053100585938	62.6179046630859	-310.255065917969	136.454528808594
-3634.79516601562	4.54598712921143	-495.984558105469	-142.983581542969	115.417877197266	-461.032836914062	-386.255310058594	-486.938751220703	-168.255935668945	62.9313087463379	-317.499847412109	111.590209960938
-4066.39233398438	-1011.37176513672	-479.566925048828	186.110168457031	142.673110961914	-579.703674316406	-348.131683349609	-555.900817871094	-155.875091552734	66.8543548583984	-308.47998046875	125.321838378906
-4479.14794921875	-2010.12048339844	-460.874603271484	482.888702392578	149.782333374023	-653.144775390625	-334.475708007812	-597.115539550781	-166.808715820312	46.9125289916992	-317.563690185547	151.604370117188
-4771.392578125	-2963.24145507812	-440.9111328125	794.826843261719	115.354316711426	-725.236450195312	-323.425750732422	-648.168395996094	-123.604713439941	16.8569736480713	-307.609588623047	128.209869384766
-5019.45751953125	-3861.62280273438	-392.6796875	1110.63684082031	105.993354797363	-783.604614257812	-302.221130371094	-684.678527832031	-92.2039794921875	-4.38735246658325	-315.573120117188	103.903312683105
-5248.22412109375	-4682.03955078125	-319.922760009766	1365.39111328125	112.441017150879	-812.862854003906	-294.141876220703	-713.653686523438	-58.1119117736816	-38.2197074890137	-330.683074951172	101.003089904785
-5320.37744140625	-5404.314453125	-252.282913208008	1647.24572753906	106.864807128906	-851.40185546875	-254.348281860352	-701.819213867188	-24.4530582427979	-63.3488578796387	-318.390747070312	77.2289199829102
-5338.11083984375	-6067.77197265625	-201.346984863281	1880.97241210938	121.840644836426	-850.695190429688	-219.40576171875	-667.513366699219	-8.89416790008545	-97.4866409301758	-284.165313720703	55.4013824462891
-5306.685546875	-6653.64990234375	-121.719772338867	2071.83374023438	116.822044372559	-823.167724609375	-195.020416259766	-614.663269042969	49.7958106994629	-138.224594116211	-238.488571166992	51.7924118041992
-5131.60009765625	-7104.31689453125	-23.2449188232422	2297.42749023438	127.020401000977	-783.496032714844	-167.71760559082	-549.614196777344	71.6987533569336	-175.828247070312	-221.063842773438	14.2047491073608
-4893.67236328125	-7431.130859375	58.2803649902344	2444.84790039062	142.325637817383	-693.656677246094	-150.307968139648	-487.344940185547	68.0137100219727	-181.488525390625	-220.296035766602	-15.4855251312256
-4557.34228515625	-7618.181640625	152.781280517578	2532.75634765625	143.012298583984	-591.517028808594	-114.640953063965	-381.206085205078	95.7557525634766	-199.415802001953	-179.5625	-32.661994934082
-4154.7939453125	-7685.1015625	254.364364624023	2612.28881835938	179.919403076172	-519.837524414062	-97.2688751220703	-270.017822265625	109.839996337891	-220.752975463867	-149.745086669922	-40.6516456604004
-3726.24682617188	-7641.1416015625	326.061798095703	2646.11059570312	174.042694091797	-433.785491943359	-71.3961715698242	-183.973999023438	108.221160888672	-208.486602783203	-140.496231079102	-28.454740524292
-3188.40014648438	-7458.79345703125	421.513214111328	2620.24975585938	187.819152832031	-280.945373535156	-45.2481994628906	-38.4449996948242	92.954216003418	-201.644866943359	-117.816223144531	-67.7457580566406
-2645.94946289062	-7123.00927734375	539.143981933594	2590.51684570312	225.490905761719	-133.643280029297	-42.9809532165527	95.9230575561523	90.1753158569336	-173.962692260742	-90.4057235717773	-92.0769958496094
-2099.41796875	-6692.43896484375	590.566833496094	2518.08471679688	242.044799804688	-17.2104091644287	-8.8393726348877	195.613906860352	93.3329010009766	-162.060821533203	-83.0652465820312	-71.6799163818359
-1506.37536621094	-6169.248046875	654.40625	2391.01904296875	301.171051025391	141.100936889648	-5.46945524215698	339.826568603516	50.7588195800781	-135.027938842773	-96.3936767578125	-62.5714302062988
-879.278015136719	-5501.70361328125	746.126770019531	2238.8427734375	314.033508300781	291.139892578125	-30.6078109741211	459.322235107422	0.427579194307327	-115.376419067383	-99.6299057006836	-76.9275512695312
-228.471237182617	-4756.0048828125	779.183776855469	2032.10034179688	305.123718261719	438.033325195312	-15.0933475494385	566.521423339844	-18.1853523254395	-127.647659301758	-109.286460876465	-84.1765289306641
390.586486816406	-3939.28759765625	804.009704589844	1844.95043945312	343.866333007812	584.90087890625	-7.76691150665283	670.819946289062	-43.7219009399414	-114.586196899414	-108.202819824219	-89.4801559448242
996.385070800781	-3027.25830078125	824.0068359375	1596.6474609375	350.361236572266	714.671936035156	-35.7218360900879	769.304809570312	-105.278518676758	-126.198150634766	-107.748199462891	-139.859817504883
1556.43334960938	-2064.34643554688	811.182312011719	1300.69445800781	332.935821533203	859.448425292969	-74.7946624755859	860.919006347656	-148.066741943359	-160.149810791016	-152.739700317383	-154.103988647461
2088.70556640625	-1068.77368164062	804.464294433594	1045.17346191406	338.009185791016	932.196716308594	-84.2343521118164	894.632080078125	-161.841766357422	-187.191177368164	-149.8466796875	-153.543853759766
2612.16772460938	-69.9278945922852	802.375854492188	759.380737304688	331.159057617188	996.704223632812	-86.9940872192383	956.259887695312	-204.820266723633	-225.270736694336	-127.73705291748	-205.065567016602
3042.16333007812	969.267211914062	769.220520019531	454.435913085938	316.054870605469	1105.69799804688	-114.857276916504	1034.59765625	-241.96809387207	-289.418182373047	-163.219436645508	-224.043960571289
3380.38549804688	1990.18298339844	701.492858886719	123.979499816895	291.233947753906	1150.85656738281	-138.297592163086	1047.39978027344	-254.013198852539	-336.612426757812	-194.401916503906	-231.45719909668
3660.76904296875	2960.521484375	662.291687011719	-178.16438293457	243.01872253418	1171.81115722656	-156.59423828125	1059.0224609375	-289.784790039062	-388.391845703125	-192.317916870117	-224.165328979492
3891.99609375	3911.82348632812	617.398071289062	-458.393585205078	240.637832641602	1202.27783203125	-181.171569824219	1077.42272949219	-305.211547851562	-462.758483886719	-171.113616943359	-200.217956542969
4014.10229492188	4753.73779296875	512.005004882812	-739.524230957031	225.458114624023	1193.14282226562	-197.8076171875	1049.15258789062	-296.717559814453	-490.483001708984	-185.899322509766	-217.054534912109
4026.19116210938	5570.19921875	433.331481933594	-995.95654296875	181.677505493164	1147.39978027344	-221.222900390625	1033.72937011719	-308.732757568359	-525.670043945312	-213.010101318359	-199.971206665039
4003.90600585938	6285.2548828125	328.527801513672	-1236.74401855469	197.083847045898	1096.6904296875	-252.289016723633	1030.58544921875	-334.097778320312	-586.879455566406	-215.972991943359	-227.975082397461
3876.10986328125	6867.716796875	219.911529541016	-1464.82299804688	176.571441650391	1042.29174804688	-270.614105224609	975.781311035156	-371.349670410156	-603.494140625	-210.895080566406	-267.177734375
3660.73681640625	7381.7470703125	129.834350585938	-1683.69970703125	136.766586303711	936.476013183594	-290.090911865234	903.264587402344	-364.981506347656	-574.847534179688	-196.423477172852	-207.356781005859
3417.85278320312	7730.75	-7.70915126800537	-1832.35095214844	124.39665222168	807.741821289062	-303.555816650391	799.004211425781	-358.113006591797	-578.836730957031	-191.177932739258	-178.748016357422
3085.93872070312	7964.78076171875	-123.634712219238	-1975.04943847656	98.1219787597656	689.780395507812	-332.087585449219	697.669921875	-387.064666748047	-601.508483886719	-180.524993896484	-188.031616210938
2660.66162109375	8103.82373046875	-249.392028808594	-2093.08227539062	80.1430969238281	544.667907714844	-350.16357421875	607.350830078125	-411.254425048828	-563.390014648438	-171.928604125977	-168.985366821289
2181.08276367188	8110.044921875	-365.898254394531	-2151.09643554688	73.7941741943359	403.788330078125	-357.19287109375	479.193206787109	-443.401306152344	-533.736999511719	-202.660873413086	-165.930053710938
1618.11047363281	7963.09130859375	-448.743865966797	-2184.91625976562	78.9969940185547	248.339599609375	-405.422607421875	381.538726806641	-436.471984863281	-512.881225585938	-236.531829833984	-158.151107788086
1026.23596191406	7700.26171875	-533.713500976562	-2173.31909179688	58.180793762207	104.628410339355	-395.483459472656	284.006561279297	-451.270111083984	-484.514923095703	-277.804412841797	-146.854949951172
465.068725585938	7336.3134765625	-632.645263671875	-2111.40185546875	67.6403274536133	-15.7788743972778	-366.072845458984	143.56803894043	-485.456207275391	-445.360809326172	-328.729705810547	-167.024124145508
-178.758285522461	6855.46728515625	-722.660583496094	-2035.77624511719	85.6744995117188	-188.797500610352	-429.759460449219	13.4877433776855	-438.530303955078	-405.616821289062	-367.253967285156	-146.815505981445
-826.210693359375	6240.779296875	-776.258666992188	-1973.24621582031	73.9904937744141	-338.41357421875	-451.966156005859	-90.3838272094727	-430.448974609375	-391.958770751953	-409.248870849609	-137.958312988281
-1439.48217773438	5498.587890625	-833.709655761719	-1826.03479003906	96.3702011108398	-467.226867675781	-425.537933349609	-168.761215209961	-438.214599609375	-329.338012695312	-468.385162353516	-141.063110351562
-2071.42919921875	4710.5595703125	-894.494384765625	-1623.70349121094	70.9818878173828	-606.203369140625	-458.983551025391	-272.573303222656	-413.112548828125	-288.366729736328	-532.080749511719	-140.995544433594
-2646.79467773438	3854.45043945312	-929.501403808594	-1407.87451171875	56.6732063293457	-737.146789550781	-464.993896484375	-385.190032958984	-385.045501708984	-289.663330078125	-567.773620605469	-170.224548339844
-3191.82299804688	2898.03540039062	-936.224182128906	-1206.27502441406	92.0154190063477	-853.617431640625	-410.940765380859	-434.588134765625	-354.762542724609	-258.269744873047	-632.157775878906	-163.372848510742
-3692.7783203125	1905.40222167969	-932.128051757812	-967.511779785156	68.5720062255859	-923.873474121094	-410.308868408203	-508.482482910156	-365.647308349609	-243.011444091797	-677.392517089844	-166.451354980469
-4124.9267578125	917.416625976562	-888.384094238281	-682.353088378906	47.393253326416	-999.728942871094	-435.955139160156	-571.298889160156	-331.655181884766	-251.212478637695	-674.315551757812	-184.750198364258
-4513.0888671875	-105.204086303711	-844.116821289062	-416.341430664062	34.6687698364258	-1077.22863769531	-394.074340820312	-581.757751464844	-281.534362792969	-233.506988525391	-668.128234863281	-185.279479980469
-4814.60791015625	-1139.71728515625	-821.05322265625	-112.346542358398	18.7327289581299	-1142.74926757812	-352.590667724609	-643.01513671875	-266.871337890625	-211.805084228516	-655.2177734375	-214.405075073242
-5015.56201171875	-2145.498046875	-745.313415527344	163.082763671875	-7.42990303039551	-1183.38635253906	-332.078491210938	-654.784484863281	-278.293029785156	-213.981567382812	-648.785827636719	-237.230499267578
-5163.2236328125	-3120.92944335938	-651.2060546875	449.113311767578	-60.1615905761719	-1201.93737792969	-275.677124023438	-629.396240234375	-241.423889160156	-227.901779174805	-578.120178222656	-205.872985839844
-5191.40966796875	-4025.36962890625	-569.016296386719	724.205139160156	-55.5876502990723	-1188.64038085938	-221.65739440918	-658.152893066406	-192.67219543457	-224.864547729492	-540.435974121094	-192.945068359375
-5143.73681640625	-4848.84130859375	-470.720428466797	972.874450683594	-81.2332000732422	-1119.36193847656	-208.641342163086	-669.981079101562	-196.100296020508	-198.568328857422	-548.563598632812	-203.469985961914
-5077.7265625	-5601.32080078125	-378.954406738281	1216.34338378906	-147.121292114258	-1097.04504394531	-178.800918579102	-663.669677734375	-147.503158569336	-187.286010742188	-456.274536132812	-167.683502197266
-4873.6142578125	-6254.28857421875	-255.731155395508	1403.36791992188	-206.297393798828	-1018.40307617188	-118.494155883789	-649.374755859375	-150.744476318359	-191.983947753906	-345.228759765625	-142.080856323242
-4577.9736328125	-6816.73828125	-145.801773071289	1622.9404296875	-255.217147827148	-899.082641601562	-75.6235427856445	-593.946960449219	-164.101821899414	-213.212036132812	-295.159942626953	-127.772254943848
-4257.12939453125	-7317.3818359375	-101.831855773926	1798.74951171875	-250.332611083984	-815.057739257812	-27.6463489532471	-510.91552734375	-124.632553100586	-225.823364257812	-227.350662231445	-102.560150146484
-3858.25561523438	-7651.70654296875	31.8097896575928	1937.19165039062	-300.872161865234	-663.922729492188	7.32203912734985	-429.388793945312	-129.680389404297	-245.653671264648	-120.381454467773	-119.039474487305
-3339.6376953125	-7847.56103515625	148.479339599609	2075.93432617188	-353.595916748047	-550.731872558594	54.8839530944824	-316.581359863281	-132.527923583984	-275.836242675781	-39.4388389587402	-131.100021362305
-2783.08349609375	-7960.46826171875	220.117538452148	2120.87182617188	-325.165466308594	-418.743072509766	103.63818359375	-206.5498046875	-116.108695983887	-272.134063720703	44.3559532165527	-92.3114471435547
-2238.001953125	-7920.859375	344.508239746094	2160.8681640625	-316.998229980469	-260.521484375	95.3448486328125	-109.931205749512	-142.578323364258	-278.125518798828	122.525985717773	-64.190803527832
-1618.919921875	-7746.25732421875	386.014190673828	2176.20825195312	-346.402099609375	-123.980033874512	119.258644104004	26.6691627502441	-168.725326538086	-298.202545166016	231.975280761719	-80.8614807128906
-973.1826171875	-7432.93017578125	478.587371826172	2125.34912109375	-337.642883300781	11.1712141036987	167.499420166016	165.120193481445	-171.255752563477	-321.474212646484	350.662322998047	-89.635383605957
-376.524047851562	-7008.9833984375	570.3955078125	2058.25708007812	-287.349945068359	144.132247924805	190.155670166016	264.253784179688	-191.027526855469	-325.079803466797	383.049682617188	-72.2147827148438
259.631805419922	-6462.1201171875	589.741882324219	1935.4443359375	-276.382415771484	311.917358398438	202.266403198242	357.722869873047	-200.949645996094	-315.455078125	433.613006591797	-46.6104850769043
898.656127929688	-5831.15869140625	668.679321289062	1809.52697753906	-269.705017089844	390.346069335938	213.918579101562	435.816253662109	-217.148956298828	-311.608642578125	511.790008544922	-49.0627517700195
1467.05407714844	-5145.3046875	677.60009765625	1679.38916015625	-241.295425415039	504.528411865234	244.885177612305	468.318817138672	-202.875335693359	-307.886474609375	570.979248046875	-51.4921607971191
2034.1962890625	-4343.4169921875	655.241882324219	1492.67468261719	-236.431427001953	650.8984375	255.36930847168	550.319946289062	-208.06217956543	-293.189514160156	621.405151367188	-1.09392094612122
2566.2158203125	-3456.39916992188	658.626892089844	1275.994140625	-189.831481933594	716.985595703125	267.189910888672	627.653503417969	-242.733169555664	-266.130798339844	655.146057128906	30.2690696716309
3030.34130859375	-2518.00341796875	628.863403320312	1010.99145507812	-157.223007202148	785.111083984375	305.435211181641	656.726989746094	-229.015319824219	-255.105987548828	652.933410644531	30.4387092590332
3469.55395507812	-1544.97192382812	605.831604003906	744.739379882812	-164.103103637695	857.605346679688	285.172515869141	739.134582519531	-250.647033691406	-221.466293334961	648.511901855469	19.3208656311035
3841.12915039062	-492.702087402344	600.791870117188	494.134429931641	-132.309600830078	955.477661132812	266.711120605469	809.347412109375	-261.072296142578	-204.699645996094	647.24365234375	19.9591846466064
4098.13818359375	581.926818847656	537.0068359375	206.732574462891	-136.961563110352	972.146301269531	269.556457519531	833.499572753906	-232.512542724609	-177.959320068359	627.605712890625	43.5108032226562
4305.31298828125	1626.37255859375	446.727661132812	-85.4749603271484	-117.746513366699	952.541198730469	224.094985961914	879.395690917969	-235.81672668457	-129.203552246094	627.282348632812	33.8901634216309
4415.67333984375	2656.177734375	409.282867431641	-396.892120361328	-95.3965454101562	954.433166503906	217.843322753906	927.479858398438	-240.174896240234	-141.525863647461	614.760864257812	16.1023616790771
